"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Change","Sig","pSelected","SYMBOL","LABEL"
"ENSG00000149532.16",3006.60698080817,-0.167314305193134,0.0446608344601958,-3.74633181881663,0.000179439207481368,0.00179113612145212,"Stable","Sig",0.00179113612145212,"CPSF7","CPSF7"
"ENSG00000113013.16",4382.51012028687,0.170022743905964,0.0453981943386671,3.74514331203588,0.00018029082945107,0.00179891152078244,"Stable","Sig",0.00179891152078244,"HSPA9","HSPA9"
"ENSG00000239672.8",908.592250883166,0.473988097081163,0.126583418207835,3.74447225230503,0.000180773352967671,0.00180299933630729,"Stable","Sig",0.00180299933630729,"NME1","NME1"
"ENSG00000117450.15",3809.21401333097,0.398568650796499,0.106447271423351,3.74428245522004,0.00018091004611182,0.00180363600140883,"Stable","Sig",0.00180363600140883,"PRDX1","PRDX1"
"ENSG00000121905.10",104.217163633039,-0.897170354979523,0.23973133898692,-3.74239913217384,0.00018227170468367,0.00181647989108061,"Stable","Sig",0.00181647989108061,"HPCA","HPCA"
"ENSG00000072042.13",3725.92103006649,0.12646190154012,0.0337954425360949,3.7419809314541,0.000182575371897986,0.00181877397639221,"Stable","Sig",0.00181877397639221,"RDH11","RDH11"
"ENSG00000129657.16",11936.2028163205,0.160872616302192,0.0430093192876835,3.7404129841288,0.000183718142020541,0.00182942180439199,"Stable","Sig",0.00182942180439199,"SEC14L1","SEC14L1"
"ENSG00000173545.5",909.000019109026,-0.412521570510157,0.110319509803197,-3.73933469470694,0.000184507932412746,0.00183654759424106,"Stable","Sig",0.00183654759424106,"ZNF622","ZNF622"
"ENSG00000259424.3",8.68045327206678,2.35899111038834,0.631038350308981,3.7382690120708,0.000185291624139023,0.00184360697570801,"Up","Sig",0.00184360697570801,NA,"ENSG00000259424.3"
"ENSG00000183114.8",738.238931588608,-0.416872768662289,0.111533986954151,-3.73762993726437,0.000185763092748975,0.00184755538810803,"Stable","Sig",0.00184755538810803,"FAM43B","FAM43B"
"ENSG00000141449.16",3.62050698641715,-5.39781611186431,1.44428017936605,-3.73737463753993,0.00018595175163193,0.00184868900066202,"Down","Sig",0.00184868900066202,"GREB1L","GREB1L"
"ENSG00000160216.21",1822.68393858087,-0.331121127632801,0.0886225065061998,-3.73630966541932,0.000186740678641417,0.00185578703322693,"Stable","Sig",0.00185578703322693,"AGPAT3","AGPAT3"
"ENSG00000127507.18",256.62408926941,0.477642530679093,0.127849993148611,3.73596054967237,0.000186999986173943,0.00185761824146708,"Stable","Sig",0.00185761824146708,"ADGRE2","ADGRE2"
"ENSG00000130227.17",3358.77078320298,-0.121840853829848,0.0326201202827636,-3.73514422306494,0.000187607638568793,0.00186290697664279,"Stable","Sig",0.00186290697664279,"XPO7","XPO7"
"ENSG00000256189.1",2.48270030873096,-4.86213659397226,1.3019283098601,-3.73456553417654,0.000188039523259204,0.00186644683170874,"Down","Sig",0.00186644683170874,NA,"ENSG00000256189.1"
"ENSG00000116791.14",1008.77735904366,0.266677654012108,0.0714150863922878,3.73419213619976,0.000188318691935002,0.00186846862478997,"Stable","Sig",0.00186846862478997,"CRYZ","CRYZ"
"ENSG00000056972.21",322.862313537478,-0.399169406266409,0.106929987865256,-3.73299777018032,0.000189214270413461,0.00187660226926491,"Stable","Sig",0.00187660226926491,"TRAF3IP2","TRAF3IP2"
"ENSG00000189057.11",651.26627520673,-0.437254346567137,0.117170394701794,-3.73178180102556,0.000190130158941675,0.00188493075074136,"Stable","Sig",0.00188493075074136,"FAM111B","FAM111B"
"ENSG00000133104.14",1349.25422049365,0.373638221019776,0.100136202559454,3.73130008398247,0.000190494147357563,0.0018877832737536,"Stable","Sig",0.0018877832737536,"SPART","SPART"
"ENSG00000108379.11",50.447956021764,-0.835283190336504,0.223867901688155,-3.73114316093444,0.000190612860745934,0.00188820382863769,"Stable","Sig",0.00188820382863769,"WNT3","WNT3"
"ENSG00000213406.3",395.622396234181,0.354816291947289,0.095127384511665,3.72990694287174,0.000191550502748696,0.00189673307821758,"Stable","Sig",0.00189673307821758,NA,"ENSG00000213406.3"
"ENSG00000169047.6",600.388458338018,0.447305267768266,0.120048092175186,3.72605061574418,0.000194503362883642,0.00192520221838647,"Stable","Sig",0.00192520221838647,"IRS1","IRS1"
"ENSG00000114948.13",491.436282242462,0.33804357585325,0.09083209631947,3.72163133463639,0.00019793987016413,0.00195843384728739,"Stable","Sig",0.00195843384728739,"ADAM23","ADAM23"
"ENSG00000088970.16",587.081733457845,-0.517152506280843,0.138972951871416,-3.72124574830458,0.000198242399034611,0.00196064346308501,"Stable","Sig",0.00196064346308501,"KIZ","KIZ"
"ENSG00000164754.16",5448.31479125794,-0.169460372726771,0.0455471809835385,-3.720545795974,0.000198792688119237,0.0019653007166101,"Stable","Sig",0.0019653007166101,"RAD21","RAD21"
"ENSG00000198816.7",3120.3665160919,-0.176639099082611,0.0474825491950549,-3.7200845800631,0.000199156071265793,0.00196810720326734,"Stable","Sig",0.00196810720326734,"ZNF358","ZNF358"
"ENSG00000161835.11",172.128658116496,-0.524800860855581,0.141163629301596,-3.71767758771876,0.000201062643034206,0.00198615551808132,"Stable","Sig",0.00198615551808132,"TAMALIN","TAMALIN"
"ENSG00000247271.9",91.1341794608489,-0.660236302044071,0.177602185024837,-3.71750100907676,0.000201203183461773,0.00198675101978308,"Stable","Sig",0.00198675101978308,"ZBED5-AS1","ZBED5-AS1"
"ENSG00000138439.12",736.386248485304,-0.477485276421643,0.128448914412794,-3.71731655813886,0.000201350088065392,0.0019874088636598,"Stable","Sig",0.0019874088636598,"FAM117B","FAM117B"
"ENSG00000153250.21",596.603425919435,0.381820768336001,0.10272758155236,3.71682816402514,0.00020173955278205,0.00199045939781572,"Stable","Sig",0.00199045939781572,"RBMS1","RBMS1"
"ENSG00000021300.14",1520.90706469841,-0.28205169451237,0.0758991916540278,-3.71613568426459,0.000202292976678221,0.00199512455684038,"Stable","Sig",0.00199512455684038,"PLEKHB1","PLEKHB1"
"ENSG00000231184.3",69.1352297377779,-0.769108234962049,0.207041255354784,-3.71475836370926,0.000203397961533902,0.00200522363113172,"Stable","Sig",0.00200522363113172,NA,"ENSG00000231184.3"
"ENSG00000124571.18",3237.17684466676,0.222967531212488,0.0600399963387245,3.71364998016628,0.000204291300626017,0.00201322895979182,"Stable","Sig",0.00201322895979182,"XPO5","XPO5"
"ENSG00000155115.7",389.258008966086,0.452808501883208,0.121935168146777,3.71351849318933,0.000204397521198677,0.00201347418912584,"Stable","Sig",0.00201347418912584,"GTF3C6","GTF3C6"
"ENSG00000129116.20",2934.29044805037,0.273939326240289,0.0737965913800814,3.71208644081397,0.000205557756211837,0.00202409795347018,"Stable","Sig",0.00202409795347018,"PALLD","PALLD"
"ENSG00000132286.12",535.769666387857,0.322359982180366,0.0868535817247743,3.71153354621431,0.000206007359117398,0.0020277185586287,"Stable","Sig",0.0020277185586287,"TIMM10B","TIMM10B"
"ENSG00000134775.16",634.476854683859,-0.276335164779793,0.0744703444147656,-3.71067391928166,0.000206708225569173,0.00203380847534375,"Stable","Sig",0.00203380847534375,"FHOD3","FHOD3"
"ENSG00000211460.12",2997.23546937413,0.156208962263916,0.0421106109142294,3.70949171414495,0.000207675753360781,0.00204210516193563,"Stable","Sig",0.00204210516193563,"TSN","TSN"
"ENSG00000112182.16",173.681906856107,-0.515544308456366,0.138981629835491,-3.70944209725129,0.000207716453151037,0.00204210516193563,"Stable","Sig",0.00204210516193563,"BACH2","BACH2"
"ENSG00000113296.14",829.780399912951,0.284933815361677,0.0768516510817773,3.70758222303488,0.00020924748727229,0.00205634043168938,"Stable","Sig",0.00205634043168938,"THBS4","THBS4"
"ENSG00000129159.9",706.130873342963,-0.431257883403122,0.11635268902374,-3.70647113548989,0.000210167176453349,0.00206455890996137,"Stable","Sig",0.00206455890996137,"KCNC1","KCNC1"
"ENSG00000146205.15",48.336219309919,0.952113501926876,0.256887180225436,3.7063488380048,0.000210268638308686,0.00206473627184907,"Stable","Sig",0.00206473627184907,"ANO7","ANO7"
"ENSG00000120690.16",879.957357477929,0.247977664728741,0.0669145714177905,3.70588437577307,0.000210654390099755,0.00206688443397521,"Stable","Sig",0.00206688443397521,"ELF1","ELF1"
"ENSG00000291234.1",122.239050875843,-0.627394769437835,0.169292694145164,-3.70597663771516,0.000210577710538335,0.00206688443397521,"Stable","Sig",0.00206688443397521,NA,"ENSG00000291234.1"
"ENSG00000116711.10",56.8769087251389,1.11259123110288,0.300298386506113,3.70495241099217,0.000211430424366407,0.0020736767651309,"Up","Sig",0.0020736767651309,"PLA2G4A","PLA2G4A"
"ENSG00000149792.9",1469.03726661541,-0.374564387996678,0.101112101544829,-3.7044466713078,0.000211852669823156,0.00207617293803334,"Stable","Sig",0.00207617293803334,"MRPL49","MRPL49"
"ENSG00000036530.9",32.7985587020348,-1.11537182840882,0.30108652140625,-3.70448940457175,0.000211816960927442,0.00207617293803334,"Down","Sig",0.00207617293803334,"CYP46A1","CYP46A1"
"ENSG00000171877.21",2914.19549843879,0.184551982276245,0.0498260060359379,3.70392887086181,0.000212285805263935,0.00207959442394488,"Stable","Sig",0.00207959442394488,"FRMD5","FRMD5"
"ENSG00000148843.15",1110.0567746861,0.224445166852973,0.06063067006094,3.70184209785876,0.000214039815329638,0.00209594763785016,"Stable","Sig",0.00209594763785016,"PDCD11","PDCD11"
"ENSG00000119906.13",1317.47454678979,0.243381415550698,0.065751922838862,3.70151023791581,0.0002143200069647,0.00209786151538599,"Stable","Sig",0.00209786151538599,"SLF2","SLF2"
"ENSG00000217950.4",803.375026645433,0.287694343584661,0.0777607835226668,3.69973565789495,0.000215824151434149,0.002111749750495,"Stable","Sig",0.002111749750495,NA,"ENSG00000217950.4"
"ENSG00000210049.1",300.502403216098,0.471055667728655,0.127331604126965,3.6994402996679,0.000216075458940633,0.00211337336470777,"Stable","Sig",0.00211337336470777,NA,"ENSG00000210049.1"
"ENSG00000175445.17",1408.11883670117,0.212390304370198,0.0574451715942902,3.69726990930094,0.000217930595331117,0.00213067610087749,"Stable","Sig",0.00213067610087749,"LPL","LPL"
"ENSG00000116898.12",858.100763703654,0.320270434973597,0.0866322497964848,3.69689619888634,0.000218251528739342,0.00213297141490028,"Stable","Sig",0.00213297141490028,"MRPS15","MRPS15"
"ENSG00000280339.1",22.6225288593745,1.50964280582198,0.408434401945001,3.69616956513194,0.000218876814714317,0.00213823818005245,"Up","Sig",0.00213823818005245,NA,"ENSG00000280339.1"
"ENSG00000234072.1",276.042013314871,-0.349264921743221,0.0945028098738743,-3.69581520601725,0.00021918235907738,0.00214037842168069,"Stable","Sig",0.00214037842168069,"GTF3C2-AS2","GTF3C2-AS2"
"ENSG00000130720.13",32.9682069792278,-1.85966107733053,0.503316203564325,-3.69481662652823,0.000220045534852696,0.00214796025839057,"Down","Sig",0.00214796025839057,"FIBCD1","FIBCD1"
"ENSG00000259207.10",53.1633896837748,-0.98922722089457,0.267743510056185,-3.69468234986156,0.000220161847220009,0.00214824853288582,"Stable","Sig",0.00214824853288582,"ITGB3","ITGB3"
"ENSG00000169169.15",2974.22428044685,-0.205677497170062,0.0556791892488898,-3.69397435459538,0.000220776077932581,0.00215339314784123,"Stable","Sig",0.00215339314784123,"CPT1C","CPT1C"
"ENSG00000134207.17",899.116237160763,0.215937299495796,0.0584632707178151,3.69355489086578,0.000221140747823577,0.00215610051688564,"Stable","Sig",0.00215610051688564,"SYT6","SYT6"
"ENSG00000163683.12",1395.22208370244,-0.278759186645306,0.0754893222876333,-3.69269690332049,0.000221888419877701,0.00216253851735137,"Stable","Sig",0.00216253851735137,"SMIM14","SMIM14"
"ENSG00000100281.14",1594.1128697888,0.233868660888229,0.0633435829886187,3.69206555508945,0.00022244010758983,0.0021670154577804,"Stable","Sig",0.0021670154577804,"HMGXB4","HMGXB4"
"ENSG00000188818.13",214.854020266916,-0.703963024783933,0.190674040389075,-3.69197098539203,0.000222522855733298,0.0021670154577804,"Stable","Sig",0.0021670154577804,"ZDHHC11","ZDHHC11"
"ENSG00000189339.12",3620.81143813604,-0.183512822008496,0.0497220903837704,-3.69077045216899,0.000223575832957505,0.00217641358429533,"Stable","Sig",0.00217641358429533,"SLC35E2B","SLC35E2B"
"ENSG00000111725.11",1032.53438093012,-0.326236174569334,0.0884267734978888,-3.68933708270067,0.000224839154689513,0.00218785112985019,"Stable","Sig",0.00218785112985019,"PRKAB1","PRKAB1"
"ENSG00000105376.5",1963.63583690489,-0.367259620182101,0.0995818679696167,-3.68801698210918,0.000226008569727635,0.00219750280581603,"Stable","Sig",0.00219750280581603,"ICAM5","ICAM5"
"ENSG00000151743.11",314.115505766814,-0.460453108458553,0.124849612550323,-3.68806197354402,0.000225968620135322,0.00219750280581603,"Stable","Sig",0.00219750280581603,"AMN1","AMN1"
"ENSG00000174652.20",1107.41088581971,-0.207775960065378,0.0563400786613978,-3.68788906586563,0.000226122187607135,0.00219774430868261,"Stable","Sig",0.00219774430868261,"ZNF266","ZNF266"
"ENSG00000204394.13",787.091120469055,0.375289225093518,0.101809575897703,3.68618788345218,0.000227638320031861,0.00221161170030954,"Stable","Sig",0.00221161170030954,"VARS1","VARS1"
"ENSG00000096070.19",2467.37870875283,-0.242796156735047,0.0658951429486058,-3.68458350449915,0.00022907691677659,0.00222471521177108,"Stable","Sig",0.00222471521177108,"BRPF3","BRPF3"
"ENSG00000229268.1",376.696790971007,0.35906076234999,0.0975085353833115,3.68235212372438,0.000231091917471495,0.00224340408510073,"Stable","Sig",0.00224340408510073,"PES1P2","PES1P2"
"ENSG00000179598.6",284.947138417935,0.453381838550521,0.123172122001484,3.68088030946692,0.000232430099375838,0.00225551043122261,"Stable","Sig",0.00225551043122261,"PLD6","PLD6"
"ENSG00000072803.18",2620.14446815973,-0.187910293096778,0.0510561703633493,-3.6804619649199,0.000232811785793729,0.00225744447995447,"Stable","Sig",0.00225744447995447,"FBXW11","FBXW11"
"ENSG00000149599.16",269.77441024053,-0.708353459915462,0.192458052180384,-3.68056026697987,0.000232722044781772,0.00225744447995447,"Stable","Sig",0.00225744447995447,"DUSP15","DUSP15"
"ENSG00000100592.16",1709.84332361028,-0.273768102514295,0.0743986597049728,-3.6797450868056,0.000233467214179898,0.00226291342483295,"Stable","Sig",0.00226291342483295,"DAAM1","DAAM1"
"ENSG00000111711.10",1680.82284180835,-0.22864396603635,0.0621778168328496,-3.67725947424314,0.000235753198649225,0.00228417629454464,"Stable","Sig",0.00228417629454464,"GOLT1B","GOLT1B"
"ENSG00000126561.18",364.687776050421,-0.411799965512752,0.111989584777931,-3.67712735366712,0.000235875294108758,0.00228446514306037,"Stable","Sig",0.00228446514306037,"STAT5A","STAT5A"
"ENSG00000050426.16",1711.38898421209,-0.210934954513294,0.057382046210002,-3.6759747768724,0.000236942934400409,0.00229390783773255,"Stable","Sig",0.00229390783773255,"LETMD1","LETMD1"
"ENSG00000179833.4",901.156652443455,-0.244731240999487,0.0665965694584839,-3.67483254752412,0.000238005461883277,0.00230329367041459,"Stable","Sig",0.00230329367041459,"SERTAD2","SERTAD2"
"ENSG00000049246.15",968.675658813162,0.266595745768574,0.0725701289334017,3.67362921475903,0.000239129663835347,0.00231236516728282,"Stable","Sig",0.00231236516728282,"PER3","PER3"
"ENSG00000250927.1",1343.3090006724,-0.245361152448479,0.0667892848749197,-3.67366042184733,0.000239100446095334,0.00231236516728282,"Stable","Sig",0.00231236516728282,"MESTP3","MESTP3"
"ENSG00000170027.7",13027.2789487768,-0.142827542830835,0.038881017412859,-3.67345178533311,0.00023929584639972,0.00231306859727648,"Stable","Sig",0.00231306859727648,"YWHAG","YWHAG"
"ENSG00000224785.1",547.276869450487,0.263913679072816,0.0718467059565813,3.6732885044487,0.00023944887300003,0.00231364436031059,"Stable","Sig",0.00231364436031059,"ABCE1P1","ABCE1P1"
"ENSG00000004399.13",3791.63608174412,-0.193957597348814,0.0528167310799746,-3.6722756858073,0.000240400138076376,0.00232192954275485,"Stable","Sig",0.00232192954275485,"PLXND1","PLXND1"
"ENSG00000178695.6",246.639578820204,0.716414663624131,0.19509465922858,3.67213877846217,0.00024052899663297,0.00232226806226566,"Stable","Sig",0.00232226806226566,"KCTD12","KCTD12"
"ENSG00000131462.9",2519.68063500733,-0.189444780323865,0.0515927263273096,-3.67192807610142,0.000240727438407342,0.00232327787047709,"Stable","Sig",0.00232327787047709,"TUBG1","TUBG1"
"ENSG00000115875.19",2816.22966150023,0.157700476105176,0.0429631843943198,3.67059561176351,0.000241985929174888,0.00233451351392219,"Stable","Sig",0.00233451351392219,"SRSF7","SRSF7"
"ENSG00000134744.14",2041.29338569675,-0.196645345793231,0.0535976284732591,-3.66891878231779,0.000243578438907506,0.0023489615329783,"Stable","Sig",0.0023489615329783,"TUT4","TUT4"
"ENSG00000181467.5",399.337273312552,0.413340738703943,0.112665369144092,3.66874703242046,0.000243742106226335,0.00234962454814367,"Stable","Sig",0.00234962454814367,"RAP2B","RAP2B"
"ENSG00000163545.11",969.011509141104,-0.403283075804293,0.109940112659923,-3.66820686323803,0.000244257527673864,0.00235367656581024,"Stable","Sig",0.00235367656581024,"NUAK2","NUAK2"
"ENSG00000117593.12",440.883302801214,0.420530299512451,0.114655916928311,3.66775924678521,0.00024468541115492,0.00235688223857589,"Stable","Sig",0.00235688223857589,"DARS2","DARS2"
"ENSG00000179388.9",533.910778031931,0.490840945533098,0.133857699821853,3.66688614989158,0.000245522042038435,0.00236402106210091,"Stable","Sig",0.00236402106210091,"EGR3","EGR3"
"ENSG00000125304.10",1365.42057342691,0.201045259394262,0.0548312141367262,3.66662060214349,0.000245777030544342,0.00236555613962877,"Stable","Sig",0.00236555613962877,"TM9SF2","TM9SF2"
"ENSG00000089486.17",894.570823912023,-0.272060316655995,0.0742035249002143,-3.66640691290407,0.000245982403000586,0.00236661266470249,"Stable","Sig",0.00236661266470249,"CDIP1","CDIP1"
"ENSG00000107341.5",5644.21582450625,-0.177378837345774,0.0483972324154149,-3.66506158499422,0.000247279072242246,0.00237816372702285,"Stable","Sig",0.00237816372702285,"UBE2R2","UBE2R2"
"ENSG00000166317.12",88.0485115058057,-1.11191921099506,0.303409982273255,-3.66474168932798,0.00024758833982752,0.00238021334074961,"Down","Sig",0.00238021334074961,"SYNPO2L","SYNPO2L"
"ENSG00000068745.15",3994.44505397804,-0.144496087914583,0.0394422919681832,-3.66348101756213,0.00024881066322323,0.00239103570189871,"Stable","Sig",0.00239103570189871,"IP6K2","IP6K2"
"ENSG00000156030.14",1210.79606280215,0.221015879503141,0.0603471663200304,3.66240691950737,0.000249856551505785,0.0024001548050158,"Stable","Sig",0.0024001548050158,"MIDEAS","MIDEAS"
"ENSG00000148700.15",650.684810341508,-0.256635174146766,0.0700878291346042,-3.66162252869747,0.000250622944973199,0.00240564986537866,"Stable","Sig",0.00240564986537866,"ADD3","ADD3"
"ENSG00000220205.10",1419.09048734155,-0.278975492762142,0.0761869951916276,-3.66172063959808,0.00025052696466822,0.00240564986537866,"Stable","Sig",0.00240564986537866,"VAMP2","VAMP2"
"ENSG00000278594.1",161.190732439689,0.584780512731026,0.159748925806374,3.66062250358928,0.000251603222567401,0.00241402449814963,"Stable","Sig",0.00241402449814963,NA,"ENSG00000278594.1"
"ENSG00000047346.13",1034.44344622332,-0.462707133448407,0.126404282159359,-3.66053369034658,0.000251690455654381,0.00241402449814963,"Stable","Sig",0.00241402449814963,"ATOSA","ATOSA"
"ENSG00000241553.13",1500.74968181871,0.530971478769636,0.145144184986863,3.65823459491467,0.000253958541551873,0.00243483489392588,"Stable","Sig",0.00243483489392588,"ARPC4","ARPC4"
"ENSG00000214111.3",255.32985818734,-0.457027387094622,0.124938348016225,-3.65802329189811,0.000254167953523272,0.00243589922162934,"Stable","Sig",0.00243589922162934,NA,"ENSG00000214111.3"
"ENSG00000011332.22",1238.12412643095,-0.399887418406633,0.109336938158887,-3.65738628811356,0.00025480023683198,0.00244101387878315,"Stable","Sig",0.00244101387878315,"DPF1","DPF1"
"ENSG00000090238.12",696.825189893842,-0.378730153858767,0.103613401031326,-3.65522364953799,0.000256957871073903,0.00246073195297272,"Stable","Sig",0.00246073195297272,"YPEL3","YPEL3"
"ENSG00000136830.12",4776.15570602128,0.345824899212281,0.09463208805439,3.65441475848569,0.000257769283767425,0.00246680034950583,"Stable","Sig",0.00246680034950583,"NIBAN2","NIBAN2"
"ENSG00000137770.14",1711.02524899872,-0.18235646492318,0.0499006128743976,-3.65439329136459,0.000257790850501781,0.00246680034950583,"Stable","Sig",0.00246680034950583,"CTDSPL2","CTDSPL2"
"ENSG00000242485.6",1044.7707216584,0.200730568179766,0.0549544624616352,3.65267094223512,0.000259526715974113,0.00248245125731807,"Stable","Sig",0.00248245125731807,"MRPL20","MRPL20"
"ENSG00000187391.23",417.432444227557,0.387747625992156,0.106160664059819,3.65246044216217,0.000259739617956005,0.00248352809675585,"Stable","Sig",0.00248352809675585,"MAGI2","MAGI2"
"ENSG00000259032.2",904.386037451906,0.228803494661447,0.0626523974055165,3.65195114850147,0.000260255400505366,0.00248749901139395,"Stable","Sig",0.00248749901139395,NA,"ENSG00000259032.2"
"ENSG00000110046.14",559.568868294488,-0.28218564776606,0.0772772691356159,-3.65159963495663,0.00026061195264341,0.0024899455375097,"Stable","Sig",0.0024899455375097,"ATG2A","ATG2A"
"ENSG00000259299.1",182.248055234116,0.496663883299331,0.13604229837549,3.65080485429974,0.000261419814850829,0.00249670043079949,"Stable","Sig",0.00249670043079949,"LOC100420707","LOC100420707"
"ENSG00000178882.15",19.0219667541688,-1.38094548494449,0.378337099332012,-3.65003983850031,0.000262199639479851,0.00250318244324092,"Down","Sig",0.00250318244324092,"RFLNA","RFLNA"
"ENSG00000164889.15",4841.18948953302,0.218443057519791,0.0598516255751807,3.64974310088539,0.000262502707842139,0.00250510968875565,"Stable","Sig",0.00250510968875565,"SLC4A2","SLC4A2"
"ENSG00000182934.12",3125.36154048527,-0.230420740900671,0.0631410271327812,-3.64930301840216,0.000262952784048335,0.00250843783010271,"Stable","Sig",0.00250843783010271,"SRPRA","SRPRA"
"ENSG00000135926.15",650.915456274352,0.435883926413283,0.11947483230965,3.64833260685041,0.000263947790236402,0.002516446246656,"Stable","Sig",0.002516446246656,"TMBIM1","TMBIM1"
"ENSG00000249485.1",3272.28015325491,-0.218247515328013,0.0598219303562598,-3.6482860721524,0.000263995592913174,0.002516446246656,"Stable","Sig",0.002516446246656,NA,"ENSG00000249485.1"
"ENSG00000009780.16",286.310665304249,0.486273851434882,0.133392102619523,3.64544708333964,0.000266927338695891,0.00254243411674367,"Stable","Sig",0.00254243411674367,"FAM76A","FAM76A"
"ENSG00000234825.3",6861.66843931578,0.317216910036789,0.0870169603640308,3.64546070915059,0.000266913195088749,0.00254243411674367,"Stable","Sig",0.00254243411674367,"XRCC6P2","XRCC6P2"
"ENSG00000122965.11",582.497612280279,0.324119757702473,0.0889189852165048,3.64511309832527,0.000267274235256036,0.00254475911298584,"Stable","Sig",0.00254475911298584,"RBM19","RBM19"
"ENSG00000236060.2",344.728779599606,-0.680109795472387,0.186588335539001,-3.64497487749028,0.000267417923180832,0.00254514828463725,"Stable","Sig",0.00254514828463725,NA,"ENSG00000236060.2"
"ENSG00000110880.11",12941.9443332575,-0.119123487590597,0.0326830082064321,-3.6448140525557,0.000267585200414779,0.00254553212290866,"Stable","Sig",0.00254553212290866,"CORO1C","CORO1C"
"ENSG00000116183.11",10.9606402712436,-1.7799751776011,0.48836843060936,-3.6447384106711,0.000267663910964704,0.00254553212290866,"Down","Sig",0.00254553212290866,"PAPPA2","PAPPA2"
"ENSG00000072518.23",1655.44175874765,-0.192942668118751,0.0529615325497419,-3.64307184535375,0.000269403602586355,0.0025606380329462,"Stable","Sig",0.0025606380329462,"MARK2","MARK2"
"ENSG00000180773.15",976.431617012193,-0.261536789573385,0.0717912276203234,-3.6430187676488,0.000269459183026655,0.0025606380329462,"Stable","Sig",0.0025606380329462,"SLC36A4","SLC36A4"
"ENSG00000184226.15",551.671118799488,0.370413946500979,0.101702209982034,3.64214255094765,0.000270378270062636,0.00256838606116675,"Stable","Sig",0.00256838606116675,"PCDH9","PCDH9"
"ENSG00000062038.15",40.016819019635,-1.28889427008842,0.353980155685138,-3.6411483790489,0.000271424641530102,0.00257733678599067,"Down","Sig",0.00257733678599067,"CDH3","CDH3"
"ENSG00000180573.10",254.345134077114,-0.759039085954045,0.208478576092777,-3.64084933895682,0.000271740124681592,0.00257934309298037,"Stable","Sig",0.00257934309298037,"H2AC6","H2AC6"
"ENSG00000104812.15",1546.44307760194,0.231717506790654,0.063665929909973,3.63958410908809,0.000273078731873865,0.00259105557973842,"Stable","Sig",0.00259105557973842,"GYS1","GYS1"
"ENSG00000128973.13",537.839913811048,0.399365629432924,0.109745342331346,3.63902121902493,0.00027367625111562,0.00259573011355064,"Stable","Sig",0.00259573011355064,"CLN6","CLN6"
"ENSG00000225357.3",482.422118116318,0.396434934527365,0.108967798291486,3.63809254424792,0.000274664737506087,0.00260410784257494,"Stable","Sig",0.00260410784257494,"RPF2P1","RPF2P1"
"ENSG00000142528.16",691.144866592624,0.314115607580873,0.0863522413791368,3.63760804078868,0.000275181772853142,0.00260801102104883,"Stable","Sig",0.00260801102104883,"ZNF473","ZNF473"
"ENSG00000157510.14",319.129292372839,0.589725448984209,0.162193611540531,3.6359351233562,0.000276974038689557,0.00262399247139686,"Stable","Sig",0.00262399247139686,"AFAP1L1","AFAP1L1"
"ENSG00000131981.16",6436.43044203496,0.184620617476715,0.0507875015842728,3.63515848816406,0.000277809792994984,0.002629897294681,"Stable","Sig",0.002629897294681,"LGALS3","LGALS3"
"ENSG00000110619.18",751.56388295233,-0.25093941032771,0.0690300480891207,-3.6352199842558,0.000277743529631301,0.002629897294681,"Stable","Sig",0.002629897294681,"CARS1","CARS1"
"ENSG00000120802.14",5523.04435126679,-0.175315919995894,0.0482303777354367,-3.63496883556611,0.000278014241063282,0.00263082665807398,"Stable","Sig",0.00263082665807398,"TMPO","TMPO"
"ENSG00000115415.21",2681.12723262722,0.154439846600311,0.0424967695715684,3.63415497594989,0.000278893194593287,0.00263813566379703,"Stable","Sig",0.00263813566379703,"STAT1","STAT1"
"ENSG00000100078.4",681.987077722662,0.43938302671733,0.120937287755625,3.63314768233582,0.000279984659336946,0.00264744852631249,"Stable","Sig",0.00264744852631249,"PLA2G3","PLA2G3"
"ENSG00000118946.12",1266.74195669555,-0.330643564074363,0.0910213601572567,-3.63259309137013,0.000280587300119519,0.0026521338734092,"Stable","Sig",0.0026521338734092,"PCDH17","PCDH17"
"ENSG00000142549.10",382.139798794968,-0.41686738431059,0.114767158939361,-3.63228808801346,0.000280919246827135,0.00265425799817013,"Stable","Sig",0.00265425799817013,"IGLON5","IGLON5"
"ENSG00000131015.5",34.5425753155496,-1.34270756027428,0.369689888824291,-3.63198345657878,0.000281251156039327,0.00265638014794107,"Down","Sig",0.00265638014794107,"ULBP2","ULBP2"
"ENSG00000113448.21",185.377279514885,-0.963644928369943,0.265523588781789,-3.62922530834681,0.000284273048327396,0.00268389752530308,"Stable","Sig",0.00268389752530308,"PDE4D","PDE4D"
"ENSG00000128309.17",1531.57832353604,0.359080950858618,0.0989468632550945,3.62902813738393,0.00028449023446113,0.00268492403891928,"Stable","Sig",0.00268492403891928,"MPST","MPST"
"ENSG00000166839.18",224.926990802226,-0.548990822221703,0.151286104570347,-3.62882515734568,0.000284713981759269,0.00268601166861688,"Stable","Sig",0.00268601166861688,"ANKDD1A","ANKDD1A"
"ENSG00000108176.15",95.1821238909165,-0.672084739443873,0.185263388104425,-3.62772561983508,0.000285928883300965,0.0026964455261392,"Stable","Sig",0.0026964455261392,"DNAJC12","DNAJC12"
