"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Change","Sig","pSelected","SYMBOL","LABEL"
"ENSG00000125869.10",9.30251901732621,-6.60177446630038,1.48351040191098,-4.45010325360465,8.5829014381263e-06,9.29313827804285e-05,"Down","Sig",9.29313827804285e-05,"LAMP5","LAMP5"
"ENSG00000183688.4",686.340887598523,0.857691317698102,0.192766877769164,4.44937080282628,8.61222175482211e-06,9.32109271178673e-05,"Stable","Sig",9.32109271178673e-05,"RFLNB","RFLNB"
"ENSG00000153975.10",315.932252094886,0.919151485502164,0.206584241835455,4.44928169416847,8.61579533662541e-06,9.32116980036376e-05,"Stable","Sig",9.32116980036376e-05,"ZUP1","ZUP1"
"ENSG00000279730.2",343.113871331077,1.30481082574888,0.293274994092686,4.4491035786587,8.62294266522421e-06,9.32511158440785e-05,"Up","Sig",9.32511158440785e-05,NA,"ENSG00000279730.2"
"ENSG00000116299.17",46.0872713250135,-2.32200193347224,0.522252130138512,-4.44613204900936,8.74302178535783e-06,9.45112842386326e-05,"Down","Sig",9.45112842386326e-05,"ELAPOR1","ELAPOR1"
"ENSG00000239392.2",173.343499108377,1.31521534074036,0.29583446478029,4.44578133151979,8.75729921013661e-06,9.45956358345891e-05,"Up","Sig",9.45956358345891e-05,NA,"ENSG00000239392.2"
"ENSG00000237949.3",7.64941779900717,-6.32284257040866,1.42221675930031,-4.44576575902489,8.75793367011451e-06,9.45956358345891e-05,"Down","Sig",9.45956358345891e-05,"LOC102724768","LOC102724768"
"ENSG00000271380.1",102.957445696513,-1.63239908065858,0.367245485907886,-4.44498065544098,8.78997762644284e-06,9.48647463707014e-05,"Down","Sig",9.48647463707014e-05,NA,"ENSG00000271380.1"
"ENSG00000266947.3",31.2914335766654,-1.96826596095203,0.442804774390599,-4.44499715176021,8.78930317929997e-06,9.48647463707014e-05,"Down","Sig",9.48647463707014e-05,NA,"ENSG00000266947.3"
"ENSG00000286219.2",155.175270588612,-1.15946457473287,0.260902263652677,-4.44405716723254,8.82781315035524e-06,9.52344625794708e-05,"Down","Sig",9.52344625794708e-05,"NOTCH2NLC","NOTCH2NLC"
"ENSG00000184911.15",30.5466444262145,-2.34238637910524,0.527100716570583,-4.44390664908454,8.83399464445342e-06,9.52625338198879e-05,"Down","Sig",9.52625338198879e-05,"DMRTC1B","DMRTC1B"
"ENSG00000256283.1",44.3456991579511,1.7064183300568,0.384160846775562,4.44193713227037,8.91526107407004e-06,9.60999425780883e-05,"Up","Sig",9.60999425780883e-05,NA,"ENSG00000256283.1"
"ENSG00000113013.16",3953.24615397902,0.64438657198492,0.145085390311301,4.44142977182125,8.93631127023568e-06,9.62878494518431e-05,"Stable","Sig",9.62878494518431e-05,"HSPA9","HSPA9"
"ENSG00000173674.11",1374.71824333826,0.683342765553338,0.153882401716509,4.44068170194167,8.96743506804296e-06,9.65841023475901e-05,"Stable","Sig",9.65841023475901e-05,"EIF1AX","EIF1AX"
"ENSG00000251587.1",358.277393321902,1.36057088797112,0.306512947325815,4.43886922181096,9.04327423213645e-06,9.73615292937215e-05,"Up","Sig",9.73615292937215e-05,NA,"ENSG00000251587.1"
"ENSG00000273142.1",207.517802433966,-1.20814761230592,0.272265236331357,-4.43739211287171,9.10553339709848e-06,9.79921818966353e-05,"Down","Sig",9.79921818966353e-05,NA,"ENSG00000273142.1"
"ENSG00000012963.15",697.6403756338,0.825854661177194,0.1861169082938,4.43728981288212,9.10986040416907e-06,9.79991207746789e-05,"Stable","Sig",9.79991207746789e-05,"UBR7","UBR7"
"ENSG00000099814.17",447.456588664135,0.889410855406543,0.200457948903934,4.43689492120254,9.12658166827628e-06,9.81393311189919e-05,"Stable","Sig",9.81393311189919e-05,"CEP170B","CEP170B"
"ENSG00000250510.8",1795.33664689967,-1.04659245147558,0.235938067553194,-4.43587786544714,9.16978293572994e-06,9.85640561597402e-05,"Down","Sig",9.85640561597402e-05,"GPR162","GPR162"
"ENSG00000187243.17",1026.74533382356,-0.801783643419556,0.180767839808277,-4.43543300771826,9.18874042422967e-06,9.87279522206089e-05,"Stable","Sig",9.87279522206089e-05,"MAGED4B","MAGED4B"
"ENSG00000169139.12",2968.6319498836,0.665747857276911,0.150128744107581,4.43451293244577,9.22806805900763e-06,9.91104936732967e-05,"Stable","Sig",9.91104936732967e-05,"UBE2V2","UBE2V2"
"ENSG00000136848.19",1102.61031744531,-0.77550655218416,0.174916727489602,-4.43357569807187,9.26829445905521e-06,9.94970806501333e-05,"Stable","Sig",9.94970806501333e-05,"DAB2IP","DAB2IP"
"ENSG00000196998.19",250.200735427353,-1.3484259976441,0.304144788587404,-4.43350025462164,9.27153979155071e-06,9.94970806501333e-05,"Down","Sig",9.94970806501333e-05,"WDR45","WDR45"
"ENSG00000159784.18",4972.7796507781,0.731211955828586,0.164946215410191,4.43303263436628,9.2916795311713e-06,9.96730185580786e-05,"Stable","Sig",9.96730185580786e-05,"FAM131B","FAM131B"
"ENSG00000049769.14",659.06008077691,-1.02870493035793,0.232063318687749,-4.43286313483303,9.29898995058898e-06,9.9711248406517e-05,"Down","Sig",9.9711248406517e-05,"PPP1R3F","PPP1R3F"
"ENSG00000090661.12",1697.8335394636,-0.856433484431858,0.193217401963668,-4.43248628605873,9.31526292093113e-06,9.98455124356267e-05,"Stable","Sig",9.98455124356267e-05,"CERS4","CERS4"
"ENSG00000134215.16",433.029690380659,1.37416561487181,0.310073227448889,4.43174544986577,9.34733283575927e-06,0.000100148919521295,"Up","Sig",0.000100148919521295,"VAV3","VAV3"
"ENSG00000178966.17",712.463496449907,1.23745143822471,0.279275569597826,4.43093336093349,9.38260837668688e-06,0.000100486414220179,"Up","Sig",0.000100486414220179,"RMI1","RMI1"
"ENSG00000144283.23",1220.37209689791,1.12763737913888,0.254515048039355,4.4305332349721,9.40003579398404e-06,0.000100632563403496,"Up","Sig",0.000100632563403496,"PKP4","PKP4"
"ENSG00000229132.2",5664.29369743268,0.869677668188786,0.19630055145009,4.43033736667776,9.40857807392714e-06,0.000100683513011458,"Stable","Sig",0.000100683513011458,"EIF4A1P10","EIF4A1P10"
"ENSG00000253785.1",1095.05112135769,0.707670717673615,0.159775076693481,4.42916838044295,9.45971474700193e-06,0.000101190051558163,"Stable","Sig",0.000101190051558163,NA,"ENSG00000253785.1"
"ENSG00000012660.14",2891.19222015673,1.03222767996862,0.233110276824305,4.42806595243595,9.50818305644597e-06,0.00010166765121103,"Up","Sig",0.00010166765121103,"ELOVL5","ELOVL5"
"ENSG00000104833.12",579.921926507239,0.951250307900187,0.214829182574989,4.42793803196705,9.51382242359517e-06,0.000101687096378137,"Stable","Sig",0.000101687096378137,"TUBB4A","TUBB4A"
"ENSG00000169908.12",3358.12915775941,0.660289373734591,0.149146616983604,4.42711599557889,9.55013816821015e-06,0.000102034274270873,"Stable","Sig",0.000102034274270873,"TM4SF1","TM4SF1"
"ENSG00000189002.10",53.5952944954294,-2.22683629210133,0.503114359727647,-4.42610362643355,9.59504437685788e-06,0.000102472917755095,"Down","Sig",0.000102472917755095,NA,"ENSG00000189002.10"
"ENSG00000228672.4",355.802418469263,-0.811302220937346,0.183337490958346,-4.42518448734347,9.635989773167e-06,0.000102868925721246,"Stable","Sig",0.000102868925721246,"PROB1","PROB1"
"ENSG00000152433.15",115.081213102302,-1.41199489289213,0.319191730620051,-4.42365749936327,9.70438257628243e-06,0.000103557513185718,"Down","Sig",0.000103557513185718,"ZNF547","ZNF547"
"ENSG00000101265.16",647.69035931851,-1.11330221429919,0.251742915568656,-4.42237753457484,9.76206837747006e-06,0.000104131337794785,"Down","Sig",0.000104131337794785,"RASSF2","RASSF2"
"ENSG00000142459.9",1648.06258506048,-0.8920904273621,0.20172911448,-4.42221951780065,9.76921259299233e-06,0.000104165794851722,"Stable","Sig",0.000104165794851722,"EVI5L","EVI5L"
"ENSG00000177868.12",302.068966480109,-1.04106573566937,0.235481492585795,-4.42100873507106,9.82412018524406e-06,0.00010470709616233,"Down","Sig",0.00010470709616233,"SVBP","SVBP"
"ENSG00000224914.4",255.961602649448,-1.06217244301046,0.240260129845376,-4.42092678337452,9.82784723128807e-06,0.00010470709616233,"Down","Sig",0.00010470709616233,"LINC00863","LINC00863"
"ENSG00000284693.2",80.4530560359457,-1.53835319304455,0.347992593892832,-4.42064923231758,9.84047989207221e-06,0.000104786562515791,"Down","Sig",0.000104786562515791,"LINC02606","LINC02606"
"ENSG00000175544.14",17.5583016415504,-3.56153678502116,0.805670019687651,-4.42058994127884,9.84318051737727e-06,0.000104786562515791,"Down","Sig",0.000104786562515791,"CABP4","CABP4"
"ENSG00000160781.17",1220.66982427294,-1.28307698512656,0.290272524729808,-4.42024950973531,9.85870041315719e-06,0.00010490981719143,"Down","Sig",0.00010490981719143,"PAQR6","PAQR6"
"ENSG00000213513.3",80.9587904609723,1.56524163726797,0.354261059503395,4.41832822230626,9.94672890314877e-06,0.000105804253808314,"Up","Sig",0.000105804253808314,NA,"ENSG00000213513.3"
"ENSG00000266904.8",179.752119973729,-1.18948594561452,0.269240785607618,-4.41792629199959,9.9652390401477e-06,0.000105958798167995,"Down","Sig",0.000105958798167995,NA,"ENSG00000266904.8"
"ENSG00000256704.3",179.772157835711,1.00267839389548,0.226990723754862,4.41726594509792,9.99572151230209e-06,0.000106240468182271,"Up","Sig",0.000106240468182271,NA,"ENSG00000256704.3"
"ENSG00000144821.11",28.0159200955371,2.02441467293106,0.458372355145814,4.41652872430988,1.00298577919106e-05,0.000106557564672323,"Up","Sig",0.000106557564672323,"MYH15","MYH15"
"ENSG00000186350.12",2063.10733957,-0.71428998950383,0.161734011953138,-4.41644884015362,1.00335634278516e-05,0.000106557564672323,"Stable","Sig",0.000106557564672323,"RXRA","RXRA"
"ENSG00000152763.17",109.722413736682,-1.27015612407567,0.287614326146335,-4.41617822413141,1.00461263815396e-05,0.000106648427410568,"Down","Sig",0.000106648427410568,"DNAI4","DNAI4"
"ENSG00000289440.1",75.4841576574209,-1.92786374487087,0.436584201172935,-4.41578907274116,1.00642185053936e-05,0.000106797891268957,"Down","Sig",0.000106797891268957,NA,"ENSG00000289440.1"
"ENSG00000150961.15",915.821550753773,1.22704401929447,0.27788410602405,4.41566823252665,1.00698428436752e-05,0.000106814985030519,"Up","Sig",0.000106814985030519,"SEC24D","SEC24D"
"ENSG00000085491.17",262.129364038895,1.46879632878706,0.332680247041948,4.41503919107605,1.00991692158335e-05,0.000107083382274978,"Up","Sig",0.000107083382274978,"SLC25A24","SLC25A24"
"ENSG00000112655.16",4548.90012377213,-0.684614000678749,0.155084540688752,-4.41445677072829,1.01263947898913e-05,0.000107329299457653,"Stable","Sig",0.000107329299457653,"PTK7","PTK7"
"ENSG00000196123.13",1032.25952390652,-0.902740129027446,0.204545107064337,-4.41340368383147,1.01757999950665e-05,0.000107810008387221,"Stable","Sig",0.000107810008387221,"MATCAP1","MATCAP1"
"ENSG00000156467.10",2672.05925459912,-0.675007068050219,0.152960641832029,-4.4129461014649,1.01973389827962e-05,0.000107995216748165,"Stable","Sig",0.000107995216748165,"UQCRB","UQCRB"
"ENSG00000162745.11",921.847537509127,-0.697676248046054,0.158108292208797,-4.41264805469347,1.02113918352084e-05,0.000108058044652976,"Stable","Sig",0.000108058044652976,"OLFML2B","OLFML2B"
"ENSG00000047346.13",653.873140053156,-1.25638703166351,0.284721240117325,-4.41269162478286,1.02093363595971e-05,0.000108058044652976,"Down","Sig",0.000108058044652976,"ATOSA","ATOSA"
"ENSG00000180616.9",77.3121593184922,-1.53373124557727,0.34758306360595,-4.41256035223868,1.02155305110591e-05,0.000108058874809748,"Down","Sig",0.000108058874809748,"SSTR2","SSTR2"
"ENSG00000231684.3",1503.13699516376,0.737577429393324,0.167199718581058,4.41135568679649,1.02725410090374e-05,0.000108618755031594,"Stable","Sig",0.000108618755031594,NA,"ENSG00000231684.3"
"ENSG00000245060.8",565.254129955177,-0.998581499930639,0.226390771026484,-4.41087547607592,1.02953514593055e-05,0.000108816713160428,"Stable","Sig",0.000108816713160428,"LINC00847","LINC00847"
"ENSG00000144908.14",51.0843582435006,-1.80035548624682,0.408291982847489,-4.40948037649644,1.03618946903029e-05,0.000109476564226964,"Down","Sig",0.000109476564226964,"ALDH1L1","ALDH1L1"
"ENSG00000111145.8",1471.84620215575,1.08546544903582,0.246268540800186,4.40764965557065,1.04498394482957e-05,0.000110361915506723,"Up","Sig",0.000110361915506723,"ELK3","ELK3"
"ENSG00000170340.11",558.36645566858,1.14140723318994,0.258984228061606,4.40724611584622,1.04693204662113e-05,0.000110523798051467,"Up","Sig",0.000110523798051467,"B3GNT2","B3GNT2"
"ENSG00000152253.9",61.4275028632821,1.64290898751059,0.372799853732327,4.40694643804825,1.0483809949399e-05,0.000110632877872048,"Up","Sig",0.000110632877872048,"SPC25","SPC25"
"ENSG00000055118.17",1988.58811077211,-0.729452772671082,0.165556091540547,-4.40607630853877,1.05259894918686e-05,0.000111033961290762,"Stable","Sig",0.000111033961290762,"KCNH2","KCNH2"
"ENSG00000196576.16",2945.69923914366,-0.683266369358355,0.155188479084252,-4.40281632625195,1.06854626201213e-05,0.000112671514331184,"Stable","Sig",0.000112671514331184,"PLXNB2","PLXNB2"
"ENSG00000178556.8",36.4907857457379,1.75184316754229,0.397915226372018,4.40255373868116,1.06984078951771e-05,0.00011276333771178,"Up","Sig",0.00011276333771178,NA,"ENSG00000178556.8"
"ENSG00000289971.1",82.1692817387869,-1.46624277838089,0.333085930304087,-4.40199553623384,1.07259764244542e-05,0.000113009159366756,"Down","Sig",0.000113009159366756,NA,"ENSG00000289971.1"
"ENSG00000054267.22",1820.5903048119,-0.797937538272237,0.18131042802671,-4.4009467461777,1.07779576765102e-05,0.000113511897745407,"Stable","Sig",0.000113511897745407,"ARID4B","ARID4B"
"ENSG00000185480.12",421.646538618234,1.22165453856188,0.277697532462796,4.39922720136359,1.0863704444295e-05,0.000114369711266007,"Up","Sig",0.000114369711266007,"PARPBP","PARPBP"
"ENSG00000103489.12",78.2731551464516,-1.71995961368945,0.390980641439679,-4.39909149301144,1.08704993323511e-05,0.000114395994160218,"Down","Sig",0.000114395994160218,"XYLT1","XYLT1"
"ENSG00000146197.9",19.7501593420013,-3.10538406127695,0.706116799977242,-4.39783341987761,1.0933684255596e-05,0.000115015443785941,"Down","Sig",0.000115015443785941,"SCUBE3","SCUBE3"
"ENSG00000184575.12",2528.52554777471,0.791464282647187,0.179990461041154,4.39725682166136,1.0962760117072e-05,0.000115275739927204,"Stable","Sig",0.000115275739927204,"XPOT","XPOT"
"ENSG00000117298.16",2800.97201418945,0.735358874887881,0.167265305949115,4.39636223851221,1.10080170272824e-05,0.00011570591041236,"Stable","Sig",0.00011570591041236,"ECE1","ECE1"
"ENSG00000188763.5",14.8191416377041,-3.72959249109527,0.848455524622177,-4.3957430682723,1.10394452094713e-05,0.000115990444060351,"Down","Sig",0.000115990444060351,"FZD9","FZD9"
"ENSG00000232053.7",69.6590053519812,1.33081388838876,0.302761206291612,4.39558919945295,1.10472686465431e-05,0.000116026838105406,"Up","Sig",0.000116026838105406,"LOC105375523","LOC105375523"
"ENSG00000146112.12",417.472197497327,0.822605572610492,0.187150714672013,4.3954177468792,1.10559923621418e-05,0.000116072655118754,"Stable","Sig",0.000116072655118754,"PPP1R18","PPP1R18"
"ENSG00000119632.4",131.32013919852,-1.74037550567753,0.396060745291941,-4.39421358053215,1.1117447377661e-05,0.000116671823544586,"Down","Sig",0.000116671823544586,"IFI27L2","IFI27L2"
"ENSG00000143322.22",2405.94529912398,0.979178584012391,0.222854658847592,4.39379903061412,1.11386794258566e-05,0.000116848566905694,"Stable","Sig",0.000116848566905694,"ABL2","ABL2"
"ENSG00000197291.9",146.138084177085,1.5263442420837,0.347448369652728,4.39301022943143,1.117918649809e-05,0.000117227292931508,"Up","Sig",0.000117227292931508,"RAMP2-AS1","RAMP2-AS1"
"ENSG00000260563.3",373.99252967251,-1.08138694471743,0.246178034957932,-4.39270280511509,1.11950116210649e-05,0.000117347002474605,"Down","Sig",0.000117347002474605,NA,"ENSG00000260563.3"
"ENSG00000076944.18",41.8627313736966,-2.42910051061977,0.553092434112352,-4.39185271900923,1.12388824738073e-05,0.000117760479589728,"Down","Sig",0.000117760479589728,"STXBP2","STXBP2"
"ENSG00000255874.4",121.928028343944,1.35541009468957,0.308640386492441,4.39155131346613,1.1254476647653e-05,0.000117866693672072,"Up","Sig",0.000117866693672072,"PRECSIT","PRECSIT"
"ENSG00000198555.7",268.313218714541,0.887966625977634,0.20220187368814,4.39148564640485,1.12578768811305e-05,0.000117866693672072,"Stable","Sig",0.000117866693672072,NA,"ENSG00000198555.7"
"ENSG00000229739.4",31.7325713471007,-1.94853747460036,0.443721892442596,-4.39134851759076,1.1264980559141e-05,0.000117894688399913,"Down","Sig",0.000117894688399913,"PDC-AS1","PDC-AS1"
"ENSG00000152954.12",14.0084475026635,-5.31216305564298,1.20971715775033,-4.39124387185005,1.12704043964068e-05,0.000117905087502347,"Down","Sig",0.000117905087502347,"NRSN1","NRSN1"
"ENSG00000254534.1",22.1149062519768,2.67121302083299,0.608347057372339,4.39093604294049,1.12863737683111e-05,0.000118025756962605,"Up","Sig",0.000118025756962605,"PLS1P1","PLS1P1"
"ENSG00000172638.13",1259.26468972841,-1.00652730067279,0.229284504131355,-4.38986186391454,1.1342268787379e-05,0.000118563684802555,"Down","Sig",0.000118563684802555,"EFEMP2","EFEMP2"
"ENSG00000228623.9",182.449747041446,-0.920548265234628,0.209738291510923,-4.38903291622687,1.13855837141387e-05,0.000118969738895991,"Stable","Sig",0.000118969738895991,"ZNF883","ZNF883"
"ENSG00000170759.11",7065.30047509082,0.897706819051871,0.204590542295235,4.38782168999988,1.14491578348985e-05,0.000119563591255617,"Stable","Sig",0.000119563591255617,"KIF5B","KIF5B"
"ENSG00000174307.7",199.721575769291,-1.23102006924234,0.280556530112786,-4.38777906451671,1.14514012967073e-05,0.000119563591255617,"Down","Sig",0.000119563591255617,"PHLDA3","PHLDA3"
"ENSG00000151012.13",347.290288189854,1.52682443667409,0.348015253861229,4.3872342368157,1.14801136209581e-05,0.00011981637016007,"Up","Sig",0.00011981637016007,"SLC7A11","SLC7A11"
"ENSG00000130775.16",79.0870370677684,1.4596061269918,0.332854755701278,4.38511423373423,1.15924927181257e-05,0.000120941827205095,"Up","Sig",0.000120941827205095,"THEMIS2","THEMIS2"
"ENSG00000110080.20",999.526316812642,0.9222721060212,0.210328494275833,4.384912796512,1.16032251478575e-05,0.000120992525528814,"Stable","Sig",0.000120992525528814,"ST3GAL4","ST3GAL4"
"ENSG00000119943.13",59.3453258236422,-1.53506047660435,0.350082587739403,-4.38485240444756,1.16064446409808e-05,0.000120992525528814,"Down","Sig",0.000120992525528814,"PYROXD2","PYROXD2"
"ENSG00000162654.9",67.1453953216456,1.74775753069592,0.398843857275303,4.3820595423876,1.1756266785542e-05,0.000122506375971189,"Up","Sig",0.000122506375971189,"GBP4","GBP4"
"ENSG00000164938.14",760.619647197702,-1.3271757712911,0.302874517521624,-4.38193276262122,1.17631114556051e-05,0.000122529725354002,"Down","Sig",0.000122529725354002,"TP53INP1","TP53INP1"
"ENSG00000287733.1",51.0983315681189,-1.73359575179347,0.395645342819224,-4.38169128806243,1.17761588673291e-05,0.000122617641664748,"Down","Sig",0.000122617641664748,NA,"ENSG00000287733.1"
"ENSG00000231799.2",396.418087057615,0.898812903201995,0.205168784375585,4.3808462673182,1.18219260634663e-05,0.000123046046246809,"Stable","Sig",0.000123046046246809,NA,"ENSG00000231799.2"
"ENSG00000100359.21",216.324351837209,-1.32176332977792,0.301740043937973,-4.38047039606591,1.18423381457544e-05,0.000123210315641559,"Down","Sig",0.000123210315641559,"SGSM3","SGSM3"
"ENSG00000124140.15",26.1007909840618,-2.25604280445747,0.51542713410598,-4.37703538516773,1.20304449294335e-05,0.000125118507757696,"Down","Sig",0.000125118507757696,"SLC12A5","SLC12A5"
"ENSG00000198933.11",1705.0985871707,-1.0081480392612,0.230549574773079,-4.37280372455028,1.22660994133645e-05,0.000127519519448157,"Down","Sig",0.000127519519448157,"TBKBP1","TBKBP1"
"ENSG00000177302.16",660.577503065628,0.696039730870915,0.159192939332063,4.37230277794567,1.22942861818744e-05,0.000127762644453107,"Stable","Sig",0.000127762644453107,"TOP3A","TOP3A"
"ENSG00000229129.1",591.593747806863,0.915149914156015,0.209373980759468,4.37088653917964,1.23743084854595e-05,0.000128544046070265,"Stable","Sig",0.000128544046070265,NA,"ENSG00000229129.1"
"ENSG00000181585.7",12.9107798056169,-5.19200381463783,1.18793964846642,-4.37059561177246,1.23908082975429e-05,0.000128665225138824,"Down","Sig",0.000128665225138824,"TMIE","TMIE"
"ENSG00000272425.1",385.30639887315,-0.981845821306171,0.224711182360917,-4.36936787475575,1.24606703609098e-05,0.000129340203192377,"Stable","Sig",0.000129340203192377,NA,"ENSG00000272425.1"
"ENSG00000151276.24",1811.61295977459,1.03422882714827,0.236722878843618,4.36894326480158,1.24849193482755e-05,0.000129541381495129,"Up","Sig",0.000129541381495129,"MAGI1","MAGI1"
"ENSG00000163644.15",917.845399176228,0.666518263048336,0.152561813638007,4.36884071547436,1.2490782570074e-05,0.000129551709789536,"Stable","Sig",0.000129551709789536,"PPM1K","PPM1K"
"ENSG00000109685.19",6699.03094929852,1.01957636108297,0.233442259047559,4.36757408552685,1.25634186855116e-05,0.000130254314334322,"Up","Sig",0.000130254314334322,"NSD2","NSD2"
"ENSG00000105289.15",24.3547577872801,-2.50649118997763,0.574168085134136,-4.36543105559771,1.26872315162174e-05,0.00013148675217002,"Down","Sig",0.00013148675217002,"TJP3","TJP3"
"ENSG00000280255.1",25.6016753294469,-2.46194903925301,0.56405848855929,-4.36470523746798,1.27294287147822e-05,0.00013187271927412,"Down","Sig",0.00013187271927412,NA,"ENSG00000280255.1"
"ENSG00000162599.18",1598.23240314534,0.70427356100871,0.161425346597915,4.36284372839504,1.28382650704259e-05,0.000132948477270162,"Stable","Sig",0.000132948477270162,"NFIA","NFIA"
"ENSG00000159593.15",1577.20840343188,0.70837502073207,0.162423500073425,4.361284053181,1.29301372209506e-05,0.000133847791520179,"Stable","Sig",0.000133847791520179,"NAE1","NAE1"
"ENSG00000149403.13",18.5607348258537,-2.75769478415671,0.632573384246212,-4.3594859550451,1.30368320244377e-05,0.000134899785185997,"Down","Sig",0.000134899785185997,"GRIK4","GRIK4"
"ENSG00000125462.20",1344.22474238069,-1.05023525620362,0.240916829099451,-4.35932707619224,1.30462997938899e-05,0.000134945286713792,"Down","Sig",0.000134945286713792,"MIR9-1HG","MIR9-1HG"
"ENSG00000290839.1",74.2712862051793,-1.52079579783145,0.348926070987169,-4.3585043488693,1.30954320695596e-05,0.000135400866005928,"Down","Sig",0.000135400866005928,NA,"ENSG00000290839.1"
"ENSG00000154265.16",20.3793599247042,-2.77656340068611,0.63706710888358,-4.35835308708977,1.31044844293467e-05,0.000135441844117528,"Down","Sig",0.000135441844117528,"ABCA5","ABCA5"
"ENSG00000261408.7",49.4721581810811,-1.70623475772296,0.391499060814261,-4.35820906996364,1.31131087757969e-05,0.000135478368384728,"Down","Sig",0.000135478368384728,"TEN1-CDK3","TEN1-CDK3"
"ENSG00000122786.20",4994.2377185421,-0.70724615652148,0.162287013062565,-4.35799601690139,1.31258772135346e-05,0.000135505079969359,"Stable","Sig",0.000135505079969359,"CALD1","CALD1"
"ENSG00000204956.6",46.3649400357207,-1.77748256267532,0.4078659073078,-4.35800720488738,1.31252064137499e-05,0.000135505079969359,"Down","Sig",0.000135505079969359,"PCDHGA1","PCDHGA1"
"ENSG00000163818.20",251.682069625625,-0.934505300629608,0.214443153457601,-4.35782297341741,1.31362565741715e-05,0.000135559648105855,"Stable","Sig",0.000135559648105855,"LZTFL1","LZTFL1"
"ENSG00000187537.13",345.672546612024,0.956800748932707,0.219585998188966,4.3572939842427,1.31680345719267e-05,0.000135834911665603,"Stable","Sig",0.000135834911665603,"POTEG","POTEG"
"ENSG00000135451.13",1008.83774834205,1.03739621966115,0.238090460835346,4.35715154660719,1.31766037608447e-05,0.000135870644126742,"Up","Sig",0.000135870644126742,"TROAP","TROAP"
"ENSG00000168077.14",604.692694246216,0.904264912702585,0.207577995856073,4.35626574470624,1.32300140143176e-05,0.000136368548790492,"Stable","Sig",0.000136368548790492,"SCARA3","SCARA3"
"ENSG00000141665.13",52.2889702261375,-1.50005548590952,0.344430071101974,-4.35518153542814,1.32956685584982e-05,0.000136992227261274,"Down","Sig",0.000136992227261274,"FBXO15","FBXO15"
"ENSG00000249352.4",7.20339803876119,-6.23965578075272,1.43285794838388,-4.35469251351149,1.33253829998844e-05,0.00013724525664045,"Down","Sig",0.00013724525664045,NA,"ENSG00000249352.4"
"ENSG00000260285.1",399.488570270947,-0.931971404093902,0.214055780128749,-4.35387170359681,1.33754003348026e-05,0.000137707119733245,"Stable","Sig",0.000137707119733245,NA,"ENSG00000260285.1"
"ENSG00000213763.4",7729.7767822444,0.712653489023236,0.163728993813883,4.35264074140305,1.34507467692606e-05,0.000138424591619236,"Stable","Sig",0.000138424591619236,NA,"ENSG00000213763.4"
"ENSG00000264247.2",474.278597964873,-0.819156745723601,0.188200988290667,-4.35256346506775,1.34554902877795e-05,0.000138424591619236,"Stable","Sig",0.000138424591619236,"ZNF407-AS1","ZNF407-AS1"
"ENSG00000184162.15",538.907361486785,1.15755843362764,0.266057787311412,4.35077824755701,1.35655190964969e-05,0.000139502598622168,"Up","Sig",0.000139502598622168,"NR2C2AP","NR2C2AP"
"ENSG00000233639.9",366.385747940809,-1.20575421192215,0.277210146127169,-4.34960346425781,1.36383924972245e-05,0.000140197828474752,"Down","Sig",0.000140197828474752,"PANTR1","PANTR1"
"ENSG00000136492.10",218.632233592766,1.61175703769874,0.370677407475785,4.34813939342671,1.37297335422843e-05,0.000141082288993959,"Up","Sig",0.000141082288993959,"BRIP1","BRIP1"
"ENSG00000176428.6",397.275220492098,-1.51490034732076,0.348440267944915,-4.34766152676778,1.37596729809027e-05,0.000141335367315224,"Down","Sig",0.000141335367315224,"VPS37D","VPS37D"
"ENSG00000273032.3",26.6742369011844,-2.31164790619196,0.53180325957589,-4.3468103374084,1.3813156254385e-05,0.000141829992497763,"Down","Sig",0.000141829992497763,"DGCR5","DGCR5"
"ENSG00000186960.14",84.6224817097653,-1.78497751261636,0.410785971209361,-4.34527378664211,1.39102056716252e-05,0.000142771389797391,"Down","Sig",0.000142771389797391,"LINC01551","LINC01551"
"ENSG00000223797.8",63.95764678521,-1.77965266342751,0.40963522395757,-4.34448152733039,1.39604989892976e-05,0.00014323235161957,"Down","Sig",0.00014323235161957,"ENTPD3-AS1","ENTPD3-AS1"
"ENSG00000183023.19",167.228091098169,1.59015570941894,0.366044216462964,4.34416291229624,1.39807738111152e-05,0.00014338509218074,"Up","Sig",0.00014338509218074,"SLC8A1","SLC8A1"
"ENSG00000147324.11",768.762619590879,0.884408456919859,0.20359057718952,4.34405397896472,1.39877121396414e-05,0.000143400990325276,"Stable","Sig",0.000143400990325276,"MFHAS1","MFHAS1"
"ENSG00000104723.21",11.6595684891717,3.797680535538,0.874301323939497,4.34367469378418,1.40118957156261e-05,0.000143593605150433,"Up","Sig",0.000143593605150433,"TUSC3","TUSC3"
"ENSG00000158406.6",64.2883752367525,-1.38969572854841,0.319978372915197,-4.34309267806895,1.40490831421091e-05,0.000143919283581252,"Down","Sig",0.000143919283581252,"H4C8","H4C8"
"ENSG00000109083.14",450.840420979808,-0.946257010126648,0.217901411349384,-4.34259238738669,1.40811240281036e-05,0.000144192010343959,"Stable","Sig",0.000144192010343959,"IFT20","IFT20"
