"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Change","Sig","pSelected","SYMBOL","LABEL"
"ENSG00000127124.16",1785.39954719115,-0.142445224859206,0.0615121953732605,-2.31572331299245,0.0205733806739258,0.162273555888106,"Stable","Stable",0.162273555888106,"HIVEP3","HIVEP3"
"ENSG00000105258.9",641.821013765127,-0.219756983183806,0.0949002813952678,-2.31566208184883,0.0205767262813084,0.162273555888106,"Stable","Stable",0.162273555888106,"POLR2I","POLR2I"
"ENSG00000275004.4",39.3104511822826,0.886567846864351,0.383042972977104,2.31453886224234,0.0206381820844122,0.162381312224171,"Stable","Stable",0.162381312224171,"ZNF280B","ZNF280B"
"ENSG00000188070.9",1248.56262557712,0.149255913158364,0.0644813742831271,2.31471358695002,0.0206286117034807,0.162381312224171,"Stable","Stable",0.162381312224171,"ZFTA","ZFTA"
"ENSG00000122126.18",1661.28733284718,0.133291209729872,0.0575707856730187,2.31525778520581,0.0205988285486653,0.162381312224171,"Stable","Stable",0.162381312224171,"OCRL","OCRL"
"ENSG00000135439.12",243.725276623714,-0.3436944642375,0.148466652073702,-2.31496069613587,0.0206150831374866,0.162381312224171,"Stable","Stable",0.162381312224171,"AGAP2","AGAP2"
"ENSG00000271047.1",142.936619148238,-0.415474201758135,0.179501722824042,-2.31459729311572,0.0206349811577218,0.162381312224171,"Stable","Stable",0.162381312224171,NA,"ENSG00000271047.1"
"ENSG00000262454.4",64.1310651143972,-0.678135109098202,0.29295233049452,-2.31483090765475,0.0206221877443005,0.162381312224171,"Stable","Stable",0.162381312224171,"MIR193BHG","MIR193BHG"
"ENSG00000185090.15",1078.62688867715,0.166554627304669,0.0719647201751762,2.31439275938602,0.0206461877022545,0.162381629050216,"Stable","Stable",0.162381629050216,"MANEAL","MANEAL"
"ENSG00000171700.14",873.036731057463,0.176711399055712,0.0763628787453976,2.31410080341376,0.02066219336516,0.162444841474027,"Stable","Stable",0.162444841474027,"RGS19","RGS19"
"ENSG00000248827.1",1023.28903383254,0.208065853727761,0.0899491585192187,2.31314952972356,0.0207144193371543,0.162792657134629,"Stable","Stable",0.162792657134629,"LOC345576","LOC345576"
"ENSG00000250920.3",90.4985535832057,0.610846621521766,0.264145528917463,2.31253818311888,0.0207480436511385,0.16299407239773,"Stable","Stable",0.16299407239773,NA,"ENSG00000250920.3"
"ENSG00000265808.4",1549.64580211985,-0.134349588325824,0.0581049500994757,-2.31218834360614,0.0207673063640348,0.163082552980436,"Stable","Stable",0.163082552980436,"SEC22B","SEC22B"
"ENSG00000151726.16",563.497885884109,0.235186913461509,0.101744304453978,2.31154868789625,0.0208025671258597,0.16329654733453,"Stable","Stable",0.16329654733453,"ACSL1","ACSL1"
"ENSG00000068724.18",652.767278311437,0.243798650162691,0.10551830000139,2.31048690283561,0.0208612128117905,0.163630890489096,"Stable","Stable",0.163630890489096,"TTC7A","TTC7A"
"ENSG00000162434.14",1908.4430474927,0.131879728845058,0.0570783279078595,2.310504418734,0.0208602441865627,0.163630890489096,"Stable","Stable",0.163630890489096,"JAK1","JAK1"
"ENSG00000100979.15",781.313876594493,-0.181713607015958,0.0786770172200743,-2.30961484606961,0.020909486940704,0.163946461835843,"Stable","Stable",0.163946461835843,"PLTP","PLTP"
"ENSG00000293293.1",1754.61124281239,-0.130207126538393,0.0563890698115173,-2.30908449055137,0.020938893222665,0.163987812999327,"Stable","Stable",0.163987812999327,"TUBBP1","TUBBP1"
"ENSG00000078070.14",1035.66319069243,-0.179895408227149,0.0779038082302481,-2.30919915616269,0.0209325323801812,0.163987812999327,"Stable","Stable",0.163987812999327,"MCCC1","MCCC1"
"ENSG00000224942.1",124.805103699967,-0.457455208553352,0.198109416847403,-2.30910380653795,0.0209378215894788,0.163987812999327,"Stable","Stable",0.163987812999327,"EEDP1","EEDP1"
"ENSG00000103381.12",406.173503249689,-0.277191980882137,0.12007180125518,-2.30855186633738,0.0209684615611796,0.164156320040786,"Stable","Stable",0.164156320040786,"CPPED1","CPPED1"
"ENSG00000110841.14",2874.76534660944,0.113056666004568,0.0489819727713145,2.308128064429,0.0209920146772919,0.164277624265364,"Stable","Stable",0.164277624265364,"PPFIBP1","PPFIBP1"
"ENSG00000234093.3",921.09309956167,0.17434348204843,0.0755719143535387,2.30698776840322,0.021055502003092,0.16471122940715,"Stable","Stable",0.16471122940715,"RPS15AP11","RPS15AP11"
"ENSG00000094804.12",3095.31614007295,0.0981056991199098,0.0425395344025593,2.30622409242936,0.0210981140444555,0.164981263103287,"Stable","Stable",0.164981263103287,"CDC6","CDC6"
"ENSG00000187688.15",285.345075636859,0.312344018221681,0.135508436126612,2.30497839949862,0.0211677831937623,0.165432569364392,"Stable","Stable",0.165432569364392,"TRPV2","TRPV2"
"ENSG00000275591.5",15.6018913091032,-1.44650847320858,0.627579142787701,-2.30490208260142,0.0211720579550524,0.165432569364392,"Stable","Stable",0.165432569364392,"XKR5","XKR5"
"ENSG00000235485.1",682.422701423157,-0.20353000871355,0.0883137059131326,-2.30462538752192,0.0211875628662888,0.165490289882055,"Stable","Stable",0.165490289882055,"ACO2P1","ACO2P1"
"ENSG00000291068.1",93.2115648277012,-0.524353243425929,0.227571710385317,-2.30412313788085,0.0212157322473594,0.165583429400715,"Stable","Stable",0.165583429400715,NA,"ENSG00000291068.1"
"ENSG00000156463.18",25.2115867768628,-1.18119514622698,0.512639452970271,-2.30414405169764,0.0212145586157663,0.165583429400715,"Stable","Stable",0.165583429400715,"SH3RF2","SH3RF2"
"ENSG00000185787.15",1619.46932675772,-0.130543599358905,0.056660432712958,-2.30396403818939,0.0212246623797497,0.16558973106528,"Stable","Stable",0.16558973106528,"MORF4L1","MORF4L1"
"ENSG00000154305.18",1607.80321831069,0.138060620210879,0.0599413978414361,2.30325993691526,0.0212642223139251,0.165834902865982,"Stable","Stable",0.165834902865982,"MIA3","MIA3"
"ENSG00000107882.12",718.051581151078,0.221988916498596,0.0964071464049016,2.30261889057749,0.02130029534388,0.165917394514725,"Stable","Stable",0.165917394514725,"SUFU","SUFU"
"ENSG00000115226.10",1020.54635882509,0.168856205741546,0.0733373531698365,2.30245841229782,0.0213093341322501,0.165917394514725,"Stable","Stable",0.165917394514725,"FNDC4","FNDC4"
"ENSG00000111412.6",1249.65911127825,0.157208410282983,0.0682681383135092,2.30280793012154,0.0212896521528306,0.165917394514725,"Stable","Stable",0.165917394514725,"SPRING1","SPRING1"
"ENSG00000183853.18",1883.06754480397,-0.132007276116468,0.0573359083361009,-2.30234908536979,0.0213154937817161,0.165917394514725,"Stable","Stable",0.165917394514725,"KIRREL1","KIRREL1"
"ENSG00000106789.13",1650.3099968708,-0.133366330085145,0.0579258708954974,-2.30236210562545,0.0213147601188924,0.165917394514725,"Stable","Stable",0.165917394514725,"CORO2A","CORO2A"
"ENSG00000131171.13",1373.66247684595,0.155904039573876,0.0677313414865305,2.30180055720409,0.0213464221270664,0.165968024974209,"Stable","Stable",0.165968024974209,"SH3BGRL","SH3BGRL"
"ENSG00000168569.8",549.490555949857,-0.222636709689196,0.0967181897773688,-2.30191146258706,0.0213401656607686,0.165968024974209,"Stable","Stable",0.165968024974209,"TMEM223","TMEM223"
"ENSG00000258978.1",411.776287783387,-0.253965810601833,0.11032464175843,-2.30198627028333,0.0213359464624948,0.165968024974209,"Stable","Stable",0.165968024974209,"HIF1AP1","HIF1AP1"
"ENSG00000198646.14",3427.19270673468,0.132946153820087,0.0577659863569428,2.30146081118735,0.0213655980426259,0.166030288687835,"Stable","Stable",0.166030288687835,"NCOA6","NCOA6"
"ENSG00000131473.17",16890.6164987672,0.0609549867115198,0.026486390003597,2.3013701264401,0.0213707189991602,0.166030288687835,"Stable","Stable",0.166030288687835,"ACLY","ACLY"
"ENSG00000185031.6",268.004814915401,0.315855589274463,0.137270441541361,2.30097306985999,0.0213931533230642,0.166128111071226,"Stable","Stable",0.166128111071226,NA,"ENSG00000185031.6"
"ENSG00000143294.15",2092.65155678593,-0.119381717945591,0.0518922179303001,-2.30057073501734,0.0214159067936418,0.166128111071226,"Stable","Stable",0.166128111071226,"PRCC","PRCC"
"ENSG00000126698.11",2047.28262153421,-0.121566577990811,0.0528406366034404,-2.30062667304987,0.0214127420376224,0.166128111071226,"Stable","Stable",0.166128111071226,"DNAJC8","DNAJC8"
"ENSG00000205927.5",478.776473154751,-0.249293802136906,0.108349647880046,-2.30082706325819,0.0214014080824689,0.166128111071226,"Stable","Stable",0.166128111071226,"OLIG2","OLIG2"
"ENSG00000107771.17",1595.58707718383,0.137772104063233,0.0598956991796463,2.30020028065806,0.0214368759409132,0.166227521084617,"Stable","Stable",0.166227521084617,"CCSER2","CCSER2"
"ENSG00000231397.1",882.056039102583,-0.183439394666971,0.0797714934018881,-2.29956074336988,0.0214731182959439,0.166445243186735,"Stable","Stable",0.166445243186735,NA,"ENSG00000231397.1"
"ENSG00000175334.8",2847.0830101363,-0.106402145235177,0.0462840750009,-2.29889319886177,0.021511004705522,0.166675538550655,"Stable","Stable",0.166675538550655,"BANF1","BANF1"
"ENSG00000151422.14",1669.10670631478,0.153583584922104,0.0668501731044117,2.29742987624318,0.0215942590820383,0.167257053817034,"Stable","Stable",0.167257053817034,"FER","FER"
"ENSG00000225259.4",1042.86064879543,0.156259453960908,0.0680361382035883,2.29671257197645,0.0216351717909516,0.167510297049123,"Stable","Stable",0.167510297049123,NA,"ENSG00000225259.4"
"ENSG00000205542.11",9126.37892937267,-0.0804133062726237,0.0350148839985717,-2.29654641368807,0.0216446585402763,0.167520124905874,"Stable","Stable",0.167520124905874,"TMSB4X","TMSB4X"
"ENSG00000214541.3",1226.68697264771,0.155199761087264,0.0675919039051707,2.29612944924593,0.021668480925115,0.167640854701857,"Stable","Stable",0.167640854701857,"RPS4XP3","RPS4XP3"
"ENSG00000163635.20",1709.56765132854,-0.143930538675197,0.0627125785036047,-2.29508245569784,0.0217283993197132,0.167914915019562,"Stable","Stable",0.167914915019562,"ATXN7","ATXN7"
"ENSG00000223403.7",168.008212301512,-0.480120166023969,0.209195513807947,-2.29507869114606,0.0217286150211716,0.167914915019562,"Stable","Stable",0.167914915019562,"MIR381HG","MIR381HG"
"ENSG00000111224.14",129.503583322883,-0.530182698605262,0.230997891514821,-2.29518414704337,0.0217225733094797,0.167914915019562,"Stable","Stable",0.167914915019562,"PARP11","PARP11"
"ENSG00000257167.3",628.257026645804,-0.201446292200035,0.0877994438072336,-2.29439143876944,0.0217680244779524,0.168155720730405,"Stable","Stable",0.168155720730405,"TMPO-AS1","TMPO-AS1"
"ENSG00000153130.18",2333.7982892978,0.120480316531467,0.0525146669961384,2.29422223205426,0.0217777369210708,0.168167024573087,"Stable","Stable",0.168167024573087,"SCOC","SCOC"
"ENSG00000132475.10",20306.3849958685,-0.0540797822482998,0.0235903485998547,-2.29245371340689,0.021879475566638,0.16882474977346,"Stable","Stable",0.16882474977346,"H3-3B","H3-3B"
"ENSG00000141965.5",1661.42748596047,-0.127884211518299,0.0557821031780578,-2.29256704628166,0.0218729434174684,0.16882474977346,"Stable","Stable",0.16882474977346,"FEM1A","FEM1A"
"ENSG00000062194.16",3741.35938639881,0.0913684759183789,0.0398684187826508,2.29175068157303,0.0219200340378573,0.169073709381672,"Stable","Stable",0.169073709381672,"GPBP1","GPBP1"
"ENSG00000108946.17",9289.24896600376,-0.0697332919399801,0.0304390241647408,-2.29091746051294,0.021968187923946,0.169381043501347,"Stable","Stable",0.169381043501347,"PRKAR1A","PRKAR1A"
"ENSG00000265273.1",3497.39270819332,-0.0931178605799283,0.0406503925577501,-2.29070015615815,0.0219807615957073,0.169413915270355,"Stable","Stable",0.169413915270355,"PGDP1","PGDP1"
"ENSG00000172296.13",168.017896227157,-0.400923270015344,0.175053119650783,-2.29029491628114,0.022004226324128,0.169530671898592,"Stable","Stable",0.169530671898592,"SPTLC3","SPTLC3"
"ENSG00000170006.13",7912.20305486413,0.0704307196283669,0.0307587811483617,2.28977602489032,0.0220343036640502,0.169698267659738,"Stable","Stable",0.169698267659738,"TMEM154","TMEM154"
"ENSG00000125746.18",1193.69199308551,0.162883520876366,0.0711582269218633,2.28903287676382,0.022077442245709,0.169773948555648,"Stable","Stable",0.169773948555648,"EML2","EML2"
"ENSG00000087206.17",1380.60475131741,0.155765180589213,0.0680431885910437,2.2892104825569,0.0220671258332521,0.169773948555648,"Stable","Stable",0.169773948555648,"UIMC1","UIMC1"
"ENSG00000122042.10",1565.31856216521,0.139797841063117,0.061069859974408,2.28914625187778,0.0220708562532005,0.169773948555648,"Stable","Stable",0.169773948555648,"UBL3","UBL3"
"ENSG00000169375.17",3063.83211608028,0.114876513795903,0.0501804474036045,2.28926842504899,0.0220637610921805,0.169773948555648,"Stable","Stable",0.169773948555648,"SIN3A","SIN3A"
"ENSG00000213697.3",33.1004000695945,0.900913277060158,0.393654926662935,2.28858631263,0.0221033999129739,0.169821162599113,"Stable","Stable",0.169821162599113,NA,"ENSG00000213697.3"
"ENSG00000235400.1",1236.12802826475,0.150610498582184,0.0658071294423896,2.28866537498851,0.0220988022808683,0.169821162599113,"Stable","Stable",0.169821162599113,"LOC652549","LOC652549"
"ENSG00000270706.1",1958.71474573788,-0.124795821007386,0.0545317737241976,-2.28849737473347,0.0221085728214483,0.169821162599113,"Stable","Stable",0.169821162599113,NA,"ENSG00000270706.1"
"ENSG00000260910.2",10.2737095188466,1.83839756354082,0.804157240282199,2.28611703215615,0.0222474128256565,0.170717171306444,"Stable","Stable",0.170717171306444,NA,"ENSG00000260910.2"
"ENSG00000084112.15",2562.13278136287,0.126588018840554,0.0553691585800685,2.2862550576328,0.0222393414525583,0.170717171306444,"Stable","Stable",0.170717171306444,"SSH1","SSH1"
"ENSG00000126391.14",1951.58524018813,-0.127159900281102,0.0556238751405009,-2.28606690849761,0.0222503445580899,0.170717171306444,"Stable","Stable",0.170717171306444,"FRMD8","FRMD8"
"ENSG00000127528.6",391.721250131754,0.270956151420392,0.118567217877051,2.28525351502607,0.0222979669195398,0.171018191731278,"Stable","Stable",0.171018191731278,"KLF2","KLF2"
"ENSG00000148248.14",6067.96941394769,-0.0782960832722171,0.0342673866678921,-2.28485714510523,0.0223212055886469,0.171132041041803,"Stable","Stable",0.171132041041803,"SURF4","SURF4"
"ENSG00000116679.16",2974.41020875155,0.100978714245023,0.0441982027713305,2.28467919312147,0.0223316455368324,0.171147716508972,"Stable","Stable",0.171147716508972,"IVNS1ABP","IVNS1ABP"
"ENSG00000124785.9",5050.43908484403,0.0955987679508698,0.0418478007610417,2.28443947381502,0.0223457159138388,0.171191193017482,"Stable","Stable",0.171191193017482,"NRN1","NRN1"
"ENSG00000260285.1",40.7337262725145,0.791873634539675,0.34670606259206,2.28399131131262,0.0223720415861888,0.17132848977312,"Stable","Stable",0.17132848977312,NA,"ENSG00000260285.1"
"ENSG00000125753.15",4675.93383327085,0.082686185236185,0.0362145549663914,2.28323074280276,0.0224167801243049,0.171606638983882,"Stable","Stable",0.171606638983882,"VASP","VASP"
"ENSG00000171241.9",3112.62665830033,0.0958066026323894,0.0419704756707012,2.28271424379567,0.0224472062110714,0.171775054736825,"Stable","Stable",0.171775054736825,"SHCBP1","SHCBP1"
"ENSG00000139323.14",1467.47108460065,0.137949639841116,0.0604615837491776,2.28160811025715,0.0225124874675369,0.172209969798577,"Stable","Stable",0.172209969798577,"POC1B","POC1B"
"ENSG00000228981.3",1491.18937979335,0.135102073943756,0.0592487398373277,2.28025227734277,0.0225927304198242,0.172629461146378,"Stable","Stable",0.172629461146378,"RPS2P20","RPS2P20"
"ENSG00000135862.6",9278.69624290301,-0.0832147637045317,0.0364914977206188,-2.2803877314554,0.0225847026085669,0.172629461146378,"Stable","Stable",0.172629461146378,"LAMC1","LAMC1"
"ENSG00000178921.14",1401.16207611638,-0.14084424022483,0.0617621522894039,-2.28042959974686,0.0225822217478084,0.172629461146378,"Stable","Stable",0.172629461146378,"PFAS","PFAS"
"ENSG00000162373.13",184.868003393828,-0.405503426538271,0.177895822485947,-2.27944322059785,0.0226407315683983,0.172931417667054,"Stable","Stable",0.172931417667054,"BEND5","BEND5"
"ENSG00000225673.3",172.212980967438,0.37906972444687,0.166370862761691,2.27846221480409,0.0226990532800328,0.173257424110132,"Stable","Stable",0.173257424110132,NA,"ENSG00000225673.3"
"ENSG00000105221.18",3654.11451725333,-0.0891563417190702,0.0391359069849637,-2.27812125967401,0.0227193539305953,0.173257424110132,"Stable","Stable",0.173257424110132,"AKT2","AKT2"
"ENSG00000153395.10",2533.62647346119,-0.121108873923505,0.0531614273174488,-2.27813435482675,0.0227185739469784,0.173257424110132,"Stable","Stable",0.173257424110132,"LPCAT1","LPCAT1"
"ENSG00000140006.12",449.558360268811,-0.239412106591395,0.105086395475762,-2.27824073237544,0.022712238667347,0.173257424110132,"Stable","Stable",0.173257424110132,"WDR89","WDR89"
"ENSG00000259179.1",283.691786369046,-0.325984198223298,0.143100346338916,-2.27801124569779,0.0227259075870937,0.173257424110132,"Stable","Stable",0.173257424110132,NA,"ENSG00000259179.1"
"ENSG00000269729.1",17.3349041367432,1.3583932029794,0.596612853449856,2.27684200084632,0.0227956623892864,0.173724251763736,"Stable","Stable",0.173724251763736,NA,"ENSG00000269729.1"
"ENSG00000126247.11",6492.18181230938,-0.096883842705793,0.0425649406597436,-2.276141848294,0.0228375210714552,0.173978215456908,"Stable","Stable",0.173978215456908,"CAPNS1","CAPNS1"
"ENSG00000197111.16",3376.80128191201,-0.0997241842352073,0.0438155876899478,-2.27599786954555,0.0228461371267551,0.173978838799414,"Stable","Stable",0.173978838799414,"PCBP2","PCBP2"
"ENSG00000110906.13",2205.56351783906,0.112961079168309,0.0496510523219971,2.27509939639815,0.0228999678741652,0.174258583457533,"Stable","Stable",0.174258583457533,"KCTD10","KCTD10"
"ENSG00000155463.14",1714.946605965,-0.133650170176749,0.0587437536047014,-2.27513841005305,0.0228976281399346,0.174258583457533,"Stable","Stable",0.174258583457533,"OXA1L","OXA1L"
"ENSG00000180537.13",1779.19228944966,0.135299238579098,0.059477915250041,2.27478111850944,0.0229190634550797,0.174273788733777,"Stable","Stable",0.174273788733777,"RNF182","RNF182"
"ENSG00000168066.22",5869.65143775345,-0.0763121285857001,0.0335457111130052,-2.27486990299976,0.0229137352998224,0.174273788733777,"Stable","Stable",0.174273788733777,"SF1","SF1"
"ENSG00000267002.4",276.261476940077,-0.308426139400127,0.135600829810018,-2.27451513263041,0.022935032303219,0.174330189609777,"Stable","Stable",0.174330189609777,NA,"ENSG00000267002.4"
"ENSG00000233243.1",240.843840949725,-0.318217823617224,0.139930110507878,-2.27411971921017,0.0229587893845824,0.174445725081661,"Stable","Stable",0.174445725081661,NA,"ENSG00000233243.1"
"ENSG00000139697.14",2777.2292455175,0.103962640492523,0.0457256515248575,2.27361747783968,0.0229889956785244,0.174606333967316,"Stable","Stable",0.174606333967316,"SBNO1","SBNO1"
"ENSG00000120533.13",776.568858193271,-0.212363532500215,0.0934147173525978,-2.27334127339528,0.0230056221444231,0.174606333967316,"Stable","Stable",0.174606333967316,"ENY2","ENY2"
"ENSG00000170955.10",12.1078641704031,-1.73616519269845,0.76366069741073,-2.27347721126031,0.0229974378928687,0.174606333967316,"Stable","Stable",0.174606333967316,"CAVIN3","CAVIN3"
"ENSG00000115762.17",5585.33933806266,0.0871327289872105,0.038334966804405,2.27293085792364,0.0230303468972899,0.174728936303741,"Stable","Stable",0.174728936303741,"PLEKHB2","PLEKHB2"
"ENSG00000104142.11",1473.96176677647,-0.144835904790229,0.0637639238265257,-2.27143964954643,0.0231203764681153,0.175346724210937,"Stable","Stable",0.175346724210937,"VPS18","VPS18"
"ENSG00000072778.20",9591.22470371783,-0.0814993944724246,0.0358859729465872,-2.27106548270904,0.0231430141611248,0.175453137481848,"Stable","Stable",0.175453137481848,"ACADVL","ACADVL"
"ENSG00000129562.11",1762.6753614585,0.12439986660386,0.054784615566287,2.27070803213618,0.0231646584674337,0.175551943314908,"Stable","Stable",0.175551943314908,"DAD1","DAD1"
"ENSG00000213867.4",1176.67822068027,0.14959401712246,0.0658921561754644,2.27028565773604,0.023190256688043,0.175634870556265,"Stable","Stable",0.175634870556265,"RPL27P1","RPL27P1"
"ENSG00000135837.17",1534.65291182505,0.148954970397137,0.0656225182323823,2.26987586592849,0.0232151158055782,0.175634870556265,"Stable","Stable",0.175634870556265,"CEP350","CEP350"
"ENSG00000052841.16",1790.10238953678,0.145464696075482,0.064086525537454,2.26981717070102,0.0232186783159587,0.175634870556265,"Stable","Stable",0.175634870556265,"TTC17","TTC17"
"ENSG00000148660.22",1310.73013659265,0.140052795654109,0.061695372282779,2.2700697065605,0.02320335400824,0.175634870556265,"Stable","Stable",0.175634870556265,"CAMK2G","CAMK2G"
"ENSG00000197321.16",3987.80487454791,-0.108151497940413,0.0476420890115761,-2.27008303338954,0.0232025455574687,0.175634870556265,"Stable","Stable",0.175634870556265,"SVIL","SVIL"
"ENSG00000145808.10",63.883787395178,-0.698294001268036,0.307772720336261,-2.26886255710092,0.0232766853191165,0.176008348262429,"Stable","Stable",0.176008348262429,"ADAMTS19","ADAMTS19"
"ENSG00000111328.7",8360.76388978062,-0.0680028361892923,0.0299964458147175,-2.2670297877733,0.0233884060968492,0.176787559024979,"Stable","Stable",0.176787559024979,"CDK2AP1","CDK2AP1"
"ENSG00000136628.18",3858.46660704807,0.110642021310567,0.0488170288219673,2.26646364968404,0.0234230103425133,0.17691792843367,"Stable","Stable",0.17691792843367,"EPRS1","EPRS1"
"ENSG00000112812.16",54.8098596616083,-0.72930284111126,0.321763039072304,-2.26658364246546,0.0234156722750695,0.17691792843367,"Stable","Stable",0.17691792843367,"PRSS16","PRSS16"
"ENSG00000185236.12",2629.29025450473,-0.103535531822898,0.045693084003299,-2.26589065022232,0.0234580792195756,0.177117186285285,"Stable","Stable",0.177117186285285,"RAB11B","RAB11B"
"ENSG00000273015.3",295.251554236542,-0.33249827030317,0.146812080603609,-2.2647882172647,0.0235256788338888,0.177561824771439,"Stable","Stable",0.177561824771439,NA,"ENSG00000273015.3"
"ENSG00000163659.13",798.971004779808,0.196187916464425,0.0866785060316297,2.26339753009627,0.0236111948754785,0.178075404636147,"Stable","Stable",0.178075404636147,"TIPARP","TIPARP"
"ENSG00000101444.13",3201.93216271114,-0.0998598699827088,0.0441175806074628,-2.2634937956189,0.0236052666451068,0.178075404636147,"Stable","Stable",0.178075404636147,"AHCY","AHCY"
"ENSG00000077522.15",8.35683619521266,-1.92786106387775,0.851963613192478,-2.26284436802843,0.023645284787783,0.178266559054639,"Stable","Stable",0.178266559054639,"ACTN2","ACTN2"
"ENSG00000232368.1",650.092625342649,0.199162224996512,0.0880212796553167,2.2626599587783,0.0236566589288341,0.178286376681409,"Stable","Stable",0.178286376681409,NA,"ENSG00000232368.1"
"ENSG00000180667.11",722.489352943188,0.202332329126238,0.0894790488521549,2.26122574749927,0.0237452815028129,0.178822057154172,"Stable","Stable",0.178822057154172,"YOD1","YOD1"
"ENSG00000156411.10",1001.71525071592,-0.167772136705653,0.0741943496552667,-2.26125220431451,0.0237436440832187,0.178822057154172,"Stable","Stable",0.178822057154172,"ATP5MJ","ATP5MJ"
"ENSG00000140479.18",206.677612839054,-0.365476070410668,0.161671992775685,-2.26060224863904,0.0237838983871052,0.179046732835867,"Stable","Stable",0.179046732835867,"PCSK6","PCSK6"
"ENSG00000256802.3",51.677959701751,0.688204564008882,0.304568782778102,2.25960309435351,0.0238458953861934,0.179413643338745,"Stable","Stable",0.179413643338745,"LCIIAR","LCIIAR"
"ENSG00000138399.18",420.169000828117,-0.248440685749406,0.109952218646401,-2.25953317548211,0.0238502390585696,0.179413643338745,"Stable","Stable",0.179413643338745,"FASTKD1","FASTKD1"
"ENSG00000213799.13",373.589792477586,0.299754790016971,0.132674126458934,2.25933117494279,0.0238627920894956,0.1794418589216,"Stable","Stable",0.1794418589216,"ZNF845","ZNF845"
"ENSG00000181827.16",875.585727692185,0.19404473315252,0.0859157657120779,2.25854628128212,0.0239116225792823,0.179742749963588,"Stable","Stable",0.179742749963588,"RFX7","RFX7"
"ENSG00000246640.2",114.427765750972,0.493378752982446,0.218499416195826,2.25803236261402,0.0239436418644044,0.17991709658966,"Stable","Stable",0.17991709658966,"PICART1","PICART1"
"ENSG00000268350.8",525.49653377701,-0.243705685820107,0.108000972102054,-2.25651381720733,0.0240384709645761,0.180563105778868,"Stable","Stable",0.180563105778868,"FAM156A","FAM156A"
"ENSG00000084444.14",698.117186570502,0.196980023186162,0.0873380106792003,2.25537565665064,0.024109759408073,0.181031880402569,"Stable","Stable",0.181031880402569,"FAM234B","FAM234B"
"ENSG00000115163.15",787.769016025034,-0.201866655028608,0.0895135636947579,-2.25515158481429,0.024123815675195,0.181070731352918,"Stable","Stable",0.181070731352918,"CENPA","CENPA"
"ENSG00000062598.18",1462.76037852879,-0.137086524021923,0.0607978866350479,-2.25479094108672,0.0241464541648082,0.181173947222591,"Stable","Stable",0.181173947222591,"ELMO2","ELMO2"
"ENSG00000116273.6",2266.1919163743,0.120266683229567,0.0533531019988944,2.25416477624974,0.0241858038179743,0.181208067898075,"Stable","Stable",0.181208067898075,"PHF13","PHF13"
"ENSG00000121774.18",9976.15112831957,-0.0636270570483146,0.0282283642667359,-2.25401147750146,0.0241954459343942,0.181208067898075,"Stable","Stable",0.181208067898075,"KHDRBS1","KHDRBS1"
"ENSG00000198225.5",6337.81232587732,-0.0722575840201763,0.0320533427013697,-2.25429168787093,0.024177823907943,0.181208067898075,"Stable","Stable",0.181208067898075,"FKBP1C","FKBP1C"
"ENSG00000235655.3",2544.39862566975,-0.103239198825737,0.0457933888092412,-2.25445640757871,0.0241674701165882,0.181208067898075,"Stable","Stable",0.181208067898075,NA,"ENSG00000235655.3"
"ENSG00000235064.1",856.656920176642,-0.184538020861541,0.0818675066609577,-2.25410579102865,0.0241895134497947,0.181208067898075,"Stable","Stable",0.181208067898075,NA,"ENSG00000235064.1"
"ENSG00000196155.13",576.112034247155,0.214894410563975,0.0953531985417963,2.25366756281153,0.0242170894523569,0.18130355695033,"Stable","Stable",0.18130355695033,"PLEKHG4","PLEKHG4"
"ENSG00000269692.1",216.824365221553,0.374385953212011,0.166139561590969,2.25344252522911,0.024231260782349,0.181343055179503,"Stable","Stable",0.181343055179503,"FKBP4P2","FKBP4P2"
"ENSG00000198517.10",2810.27278517163,0.121779358710019,0.0540458747976802,2.2532590908353,0.0242428175452446,0.181362964578846,"Stable","Stable",0.181362964578846,"MAFK","MAFK"
"ENSG00000170921.16",2621.74128539697,0.120593541387113,0.053554077432736,2.25180877289089,0.0243343590552517,0.18193763224353,"Stable","Stable",0.18193763224353,"TANC2","TANC2"
"ENSG00000068024.18",102.502356411296,-0.58096023602076,0.258002806402182,-2.25175936697038,0.0243374827395323,0.18193763224353,"Stable","Stable",0.18193763224353,"HDAC4","HDAC4"
"ENSG00000106348.19",1987.49684926854,0.121174470948273,0.0538264463701423,2.2512069646026,0.0243724319956427,0.182132110946911,"Stable","Stable",0.182132110946911,"IMPDH1","IMPDH1"
"ENSG00000101109.13",2765.56719530096,0.102521371759918,0.045546719167732,2.2509057432297,0.0243915079147724,0.182207871143477,"Stable","Stable",0.182207871143477,"STK4","STK4"
"ENSG00000172315.6",803.186284392247,-0.184629776380892,0.0820422019480581,-2.25042444006785,0.0244220150120724,0.182328269492239,"Stable","Stable",0.182328269492239,"TP53RK","TP53RK"
"ENSG00000114473.14",156.317816352722,-0.389779823479783,0.173209024961829,-2.25034361555745,0.0244271412640229,0.182328269492239,"Stable","Stable",0.182328269492239,"IQCG","IQCG"
