"","S1","S2","S3","S4","S5","S6","S7","S8","S9","S10","S11","S12","S13","S14","S15","S16","S17","S18","S19","S20","S21","S22","S23","S24","S25","S26","S27","S28","S29","S30"
"ENSG00000276926.1",0,0,0.707560168893141,0.781568415857423,2.23178270320913,1.28148778230061,0,0,0.535209708351299,1.71782380308737,0,0,0,1.13603011341366,0,0.487123714661727,0,0.603719369174887,0,0,0,0,0,1.50895891238877,0.530321075682906,0.584761442406069,0.479675430574702,1.94849185171883,1.89365478623255,0.497998841455495
"ENSG00000105369.10",0.178960596284108,0.131007048097439,0.151620036191387,0.083739473127581,0.239119575343835,0.171627827986689,0.422956915754318,0.264137243121713,0.143359743308384,0.245403400441053,0.425174128873993,0.291014531040001,0.135573997104317,0.243435024302927,0.0931214617941863,0,0.0618134745786854,0.0646842181258807,0.0294614988214816,0.162788853844573,0.062372903981016,0.0805115988848146,0.269240359820916,0.215565558912682,0.17046034575522,0.0939795175295468,0.102787592266008,0.0782876190422746,0.101445792119601,0.29346360300056
"ENSG00000076928.20",8.00441939743465,10.9484461624289,9.07357307493393,9.97043493030731,10.2479818004501,10.4635022818274,19.587848851687,12.9049910210894,12.7616236952336,15.7329076139903,16.3901076989681,16.0498923179637,6.8033496728712,6.50635428591459,6.33709688053943,6.51923360985597,6.59878910437395,6.46170137434123,6.30858691647518,6.58597191554042,6.59046684142267,7.9215048461215,7.89258883360741,7.75196146271708,6.94681253220622,6.56636109492158,6.87608945145721,6.89744425432196,6.57289684265828,7.07638799018115
"ENSG00000268041.3",0.199240425286482,0.19690124922796,0.329163179962217,0.223749208515843,0.37270327449218,0.550300916455132,1.41265928124703,0.970428678506811,0.287289505476841,1.22945639982396,2.08952375064913,1.38236723558299,0.249046467841728,0.243918990554026,0.26955238244997,0.4880921514702,0.619363641901738,0.669732421470352,1.53504366026519,1.93560154487797,1.49992573867668,0.699154401449047,0.629476467493831,0.665981865905183,0.284665388537544,0.313887851788546,0.188818559152666,0.104591013909361,0.304942420844605,0.463346834594775
"ENSG00000105404.11",21.0613440402006,33.2760617339477,22.225454755947,19.5351608191513,19.3714113182173,20.6286333785054,35.6142871984797,19.6997661680429,16.3324927373358,12.4751390798303,14.6770990477207,12.0016604110286,8.44970205372234,10.3620073142663,11.3698892377598,9.74045512757791,10.7613095639577,9.97732279751409,9.15022252309212,10.4519553596306,9.57737556506842,12.4092986235563,10.9495171741968,11.5400173817918,10.2481113153729,11.5401004240219,10.1641483983332,9.77678502178508,9.48397262369108,10.3852110730056
"ENSG00000285505.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000105409.19",0.361809689562522,0.640079898041843,0.289504812543943,0.442057081608143,0.205907413032164,0.485778754848367,0.0712586613873229,0.0118669715779904,0.070848418688656,0.0206724576002491,0,0.0290544342093533,0.205570332898273,0.177724249733442,0.230103241043832,0.199311190622081,0.305482336009121,0.232486950790396,3.63335177576853,3.85430024107854,4.32246413842968,1.69404047474704,1.83862860194201,1.69483601725765,0.172312246553162,0.133704438109895,0.259760721220464,0.117241695908203,0.148124760146554,0.269683477572423
"ENSG00000105737.10",4.69388435692396,4.60031180708184,4.50503881040107,4.55336677927701,4.18430004194818,4.62786849588602,1.36599856748336,0.558371914155932,0.713862372271429,0.54759011129524,0.463664202057622,0.243037650995541,11.2807422071532,11.4929240135075,10.768629637079,12.0873424506345,11.1940940024159,11.4101061621896,11.8747243233097,12.8168142605547,11.0097222976739,5.71736474038099,5.62835632302318,5.60756768840175,14.1802035266488,13.3401642163437,14.3952927190297,13.6625987547471,13.0636366710492,13.7671179197476
"ENSG00000105732.13",7.06612633244118,7.947629976334,8.40161399945078,8.65366477322025,8.0877625483612,7.7663264699032,10.1154553524931,7.58054087366279,7.01538533970861,9.29810305239323,9.49388605266374,8.6469565005069,5.54166335390121,6.58697948818474,6.80861686473594,6.06207674377918,7.01948998274055,6.39588238956235,7.70893023435613,8.69717146105265,8.57323513790037,8.20421642129398,8.01375564535633,8.7027726692664,6.46062599803891,7.20500241138067,7.71507948906358,7.02358489278818,6.73101195808852,7.1650396602301
"ENSG00000289115.1",0.285317961335517,0.469946991039924,0.54388966719188,0,0.381229785601559,0.164176370686199,1.34864553920238,0.884342769853764,0.548542334537986,1.17374437791023,0.2905104368107,0.309310818282136,0.486329498509437,0,0.148464109906745,0.124814617279873,0.591297578887923,0,1.83185518650864,0.778605763584006,0.298324494485713,0.385080387548722,0.257550920711253,0.386637159046233,0.135882980246154,0.449496340070146,0,1.12332982198737,0.849112110552671,0.765606759817701
"ENSG00000028277.22",0.00441878015516316,0.0242605644624887,0.0449244551678185,0.0186087718061291,0.0413293093186875,0.0508526897738337,0.198424232082273,0.0547840207956146,0.0127430882940786,0.0181780296623002,0.00899839426188345,0.0431132638577779,0.130552737952306,0.121717512151463,0.0459859070588574,0.0386606122747402,0.0549453107366092,0.100619894862481,0.104751995809712,0.0337636141307262,0.129366023071737,0.0556623399697484,0.0478649528570517,0.027943683562755,0.0378800768344933,0.0185638553144784,0.0266486350319279,0.0850532157496317,0.0300580124798817,0.0316189740606664
"ENSG00000254887.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0690829123021819,0.0352351477059083,0.0592447761075073,0.280666587276193,0.110137993025148,0,0.0369574695214705,0,0,0,0,0,0,0,0,0,0
"ENSG00000266226.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000259436.1",0.04100989623288,0,0,0,0,0,0,0.0363171820721824,0,0.0421767481064929,0,0,0.0466013944010748,0,0,0.0358802122308382,0.0424947876387484,0.0444683320517564,0,0.0223824265541796,0,0,0,0.0740972151352031,0,0,0,0,0,0
"ENSG00000160570.14",8.09056980783616,10.0885883697932,9.60410062771259,13.9880249205224,13.6400858485757,13.361373182847,18.2750825476818,14.3970157819919,12.9914985990678,10.295190318161,12.0386818337503,10.819118711311,6.94287270005598,8.31620675953898,7.73796520839687,8.39830167124893,10.3254581207287,8.1615699440564,10.203823828999,11.9913573780223,9.78166444918245,8.7876681218375,8.27970901736165,8.69931158613184,12.350373602905,12.0019452261223,12.3785796405549,10.4112118781693,11.1416860854731,10.3847238455394
"ENSG00000288671.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000167625.12",4.05587873743183,4.42255134226725,4.07554657282449,3.81331827558106,3.49103327316101,3.98376860700133,4.4807558058641,4.3101231683266,3.87164406436526,4.99583581321409,4.63869976650101,5.20475494447949,3.33339774150888,3.45460074959014,3.20986392164732,3.30097952523711,3.24490198409483,3.37514640272831,4.31366253991553,4.3242848102675,4.84236809749275,4.03974998564446,4.35082285362936,4.3884075663824,4.20463505087322,3.78430087339683,4.0956381234576,3.83738277620862,4.07425396830833,4.1592863238363
"ENSG00000105723.13",13.9424604020277,18.9259189290209,15.3396890852807,21.4989438611711,20.9915722122665,21.4869729364371,26.4957417055586,17.3263798568013,17.3814490133818,16.8847046656972,17.2387446178118,16.3700958477513,11.6127499311437,12.6609789879585,13.0523369984064,11.8102647554721,11.7963457927207,12.0660342964113,14.4633845255521,14.8028279997668,14.6360360063153,15.8761855040661,14.0750776384443,14.8129553557915,14.059470261031,14.7745813902141,14.8014132863051,14.2123305697665,15.0680161544426,15.9435422932393
"ENSG00000268643.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000279539.1",0.0364594575421921,0.160139584031795,0.0926681803734536,0.127951173128091,0.121788960611685,0.0839173445435597,0.366216447292506,0.355161891979209,0.315430551170206,0.187484180418812,0.0928074496860011,0,0,0,0,0.0318989608509726,0.0755591721998665,0,0,0.0795955323572917,0.0190607510119339,0,0.0329112363437299,0.0658754231875043,0,0.0382927001848449,0,0.0318989116243193,0.0620023395219387,0.163055555183245
"ENSG00000105722.10",38.5665833191277,43.2104446093036,38.5705787998647,29.212344852592,32.9012150605856,31.9223349918334,115.000807997474,97.5518227307861,87.1136071029548,76.1244501102627,81.6584047330216,77.1585250835079,26.7966214747685,27.7859968639041,29.0331581097077,24.1615746681282,26.0871393528136,25.6099640141389,59.4610012017418,62.3502922449421,60.6216544799473,77.975224917377,67.3684349753871,68.6412438384398,34.3052358360997,35.7661492323154,34.2725087086179,35.4054499822878,34.0857861521858,37.3147226128709
"ENSG00000079432.9",13.987447290531,10.6703940224656,14.1781433897326,16.1151457755361,15.7663278483982,16.2561099041691,26.8612724957706,25.0601807740161,28.4952227861075,21.4604172473814,19.7885775683926,23.0941702797723,11.6163723773995,12.0937619688508,11.4403231822574,12.9627634572262,12.9575298312911,13.4174454307783,24.2760827319273,22.1584805457683,22.4676801190382,22.3523729407591,23.3563266288377,22.4033410239673,18.3836947486663,17.6831096828979,18.3782090452445,18.323348177518,17.9807079702266,16.7139083563611
"ENSG00000079462.8",30.1713187950949,45.2902167122479,27.1056876540036,33.4306388787048,35.708523251346,36.1525855539521,80.6211321869119,48.3340999709503,40.7076204389986,36.7824936102936,42.4275240652272,35.005418093133,10.9789141333695,12.6236242623725,15.0233333372935,12.9515176228031,11.3579972570459,11.6097915053166,43.1401052341411,47.365568041589,43.8050311189464,45.9062498368689,41.9746290179327,45.275147747614,22.2802122959211,22.5794566260136,21.6857915590051,22.2696552862411,24.1891378824884,23.2216965055865
"ENSG00000188368.11",1.10832917574083,1.21701874587715,1.32915508362169,1.7311375192356,2.41950274366597,1.77851341749197,3.7446839706348,2.1288968081137,1.50058796734009,1.49306181016005,1.5099641960011,0.710764462103928,0.319295768881196,0.414067050683483,0.471119171195509,0.273153484857043,0.226456841447146,0.203120535423326,1.03307984652522,1.2609289912746,1.20781922475388,1.44670063042869,1.4654727622402,0.944862122710726,0.297376304121255,0.623016863871887,0.69933988009022,0.46436020765262,0.318558749085849,0.307176855477221
"ENSG00000167619.13",1.34550568701372,1.78271338459583,1.80884175215511,2.09169821808389,2.36240854242608,1.51005827994812,4.04724598220831,1.86116743269917,2.35165652712471,0.709049048264634,0.634046079563547,0.723298251905245,0.075816138186492,0,0.0231447516692346,0.0389158473849036,0.0460900470644955,0.0361729219810751,7.72154420374427,7.61055276940778,7.33650685738645,4.46237490984107,4.76790695449854,4.7114678274197,0.137692240454702,0.221901152069765,0.172443649937535,0.252952617643388,0.321474820852793,0.328223369569558
"ENSG00000105429.13",11.491750424772,8.39182396873755,12.3687391043445,7.61060148596444,7.19696933627199,6.72206376976749,33.316448660459,37.22010571624,37.2677645810962,19.6894148601495,17.885129940309,18.8744197568689,7.32242645211471,7.14943749180343,6.75741472176848,7.91083429684556,7.19584507441496,7.41918653543166,18.1407391406728,17.584631787226,16.5159412944568,17.7903730257586,18.9648250074911,17.709434776913,6.5104699906735,6.46795930984919,5.50909678477847,7.56231413713177,6.52221866577175,6.57715810727082
"ENSG00000277533.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000105427.10",3.92370377497294,7.53985099001249,5.23571439820438,0.917992266586206,1.39804984997113,1.50517325164183,8.57781464381351,4.51713466083775,3.20601965589881,1.88316084123118,3.72877017426849,1.77235603461012,4.53299289502461,2.06820490468131,3.81114393718197,2.8035439891135,2.57499002747359,4.25459653317375,0.839724808171169,0.856593355564525,0.547009350410998,0.588404507347422,0.413215873604433,0.768018239258233,5.04540377387065,5.97544155828975,4.33820650425147,4.86328308830313,4.33717996716231,5.55678968279867
"ENSG00000213904.11",0.2248929793416,0.202849622860551,0.336838902282128,0.169123199584455,0.118050617841557,0.314273902131025,0.968114567336672,0.93889120472324,0.725766240457141,0.446062842877425,0.46614963598447,0.531145735942106,0.292064038642681,0.327766652637882,0.200609488521557,0.344334294795947,0.282972203400882,0.235149359582444,0.801286655183971,0.587409766018677,0.814609371488388,0.607055197201632,0.551017577911192,0.594997222917472,0.198910249184211,0.151843484143111,0.179914326995761,0.196762150524202,0.163906805780898,0.172418753363073
"ENSG00000079435.10",2.2447574425592,2.52459542251093,2.45788388062705,3.41279322219781,2.92670128566545,2.99452483133992,0.917868137269592,0.570917220397469,0.701859970184382,1.8453042364496,1.93762749682548,2.11354401513828,2.61260365355687,2.29010992054945,2.49776985062833,2.1134807631671,3.02626123788909,2.91413619935764,0.943681320127256,1.1530787777999,1.27506120163013,1.25099518267217,1.339179952092,1.29113787194513,2.38228324329248,2.74920589779904,2.18823451607262,2.40569464815974,2.83332731239832,3.1472060090898
"ENSG00000268605.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000189377.9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0329862391612863,0,0,0,0,0,0,0
"ENSG00000253048.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000269374.1",66.3728163295201,46.8427079018825,68.8824772871745,60.8522563783075,55.909823963962,58.7679467488843,30.0981171724262,154.611309168198,147.44650556833,92.5850575560704,96.6442752279964,92.4931317016441,87.5413392757717,84.86624959924,86.3094592744563,90.45407118451,84.2474127891581,86.5954655729162,81.1134538820615,81.5576743362826,83.4356187112813,80.2102158730267,84.0940030899806,76.5105927408391,70.9285765448573,73.004583457569,72.0999464097637,84.9103350594095,77.6665174297066,79.3992519052987
"ENSG00000079385.23",0.079782686673429,0.151320607029863,0.0737388560308393,0.0712702155947424,0.116293363221319,0.200326658930292,0.0342834626846272,0.0128460450427206,0.0488050828675692,0.290914253607704,0.162469288978084,0.165120602377681,0.14011193621492,0.0591960688733732,0.150962239492656,0.425164610010525,0.263045580258853,0.212344934625652,0.0143282990468867,0,0,0,0,0,0.303972709926442,0.289471197109283,0.212456206630518,0.152297535723274,0.160345655863367,0.142723026029583
"ENSG00000230558.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000124469.12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016296059206307,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000233681.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000231561.2",0,0,0,0.117113269389666,0.111473017433963,0,0.0492936259776104,0.184703670528399,0.040098958378037,0.0429009066327751,0.0849463400039611,0.0452218209871386,0,0,0,0,0,0,0.0412031783726028,0,0,0.0750659652453631,0,0.0753694357904901,0,0,0,0,0,0
"ENSG00000243167.1",0.0804963324651409,0.176780595023051,0.102297855743587,0,0.430223171702964,0.648463697067778,0.285368521472793,0,0.0773797168700674,0.165573378610831,0.32784511142091,0.0872654015434541,0.0914716125041177,0.164245317601975,0.0837719174373402,0.281710100045336,0.667287629186772,0.0872847280734776,0.159021102072575,0.175733509692454,0.0841658463358288,0.144856210041755,0.217987375662235,0.218162734321268,0.30669170641903,0.591806760989275,0.416103987968416,0.352137081635934,0.136890707438497,0.215999497498769
"ENSG00000221826.10",0,0,0,0.0496818063052394,0.0630521305203285,0.0271533608963049,0,0,0,0.0121329521112704,0,0.0127893378365627,0,0.0361069017800692,0,0,0,0,0,0,0,0,0,0,0.0449477545016706,0,0.020327622720058,0,0,0.021104129832134
"ENSG00000124467.20",0,0,0,0.0142354985939121,0,0,0,0,0,0,0.0103255037621815,0,0.0230472365429044,0.0310375037310081,0,0,0,0.0219923068963278,0,0,0.0212064717810487,0.0182490241843648,0,0,0.0386371034142871,0,0.00873681533047775,0,0.0517365840913521,0
"ENSG00000238092.1",0,0,0,0,0,0,0,0,0,0,0.142218523943914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000225877.3",0,0,0,0,0,0.0198765877478768,0,0,0.0332056001734542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0164511492671991,0,0.0297601301175171,0,0,0.0463454328971939
"ENSG00000291235.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000248257.8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000231924.10",0,0.0088728821126264,0.0102689643540226,0.0340291831939535,0.021593543590816,0,0,0.0143116490528354,0.0155352142718378,0.132966002899728,0.0493651074846643,0.0175199233898973,0,0.00824371781553954,0,0.0141394506976998,0,0.0262857052492996,0,0,0,0,0,0,0.0153933148353837,0,0.0208848806700536,0,0.00687074907320819,0.0289102330859066
"ENSG00000170848.16",0,0.00857556363934143,0,0.021925940363037,0.0104349863387919,0,0,0,0,0.00803190556674398,0,0.00846642703460747,0,0,0,0.00683282825942808,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0209561172324931
"ENSG00000221878.13",0,0,0,0.0466608009467118,0.0222067930667575,0.0382533666358391,0.0196397904496201,0,0,0,0,0.0450437085081262,0,0.0254335100017983,0,0,0.0172216645592357,0.018021473706713,0,0,0,0,0,0,0,0.00872778272247864,0.0143186695693941,0,0.0141317521360638,0.014865637058373
"ENSG00000227349.1",0,0,0,0,0.107989485639151,0,0,0,0,0,0,0,0,0,0.0841097074270069,0,0,0.087636682622161,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000282943.1",0,0,0,0,0,0,0,0.0163745597211985,0,0,0,0,0,0,0,0,0.0191598961793711,0,0,0,0,0,0,0,0,0.0776804868140903,0.0159301803511894,0.0485325461221481,0,0
"ENSG00000243130.8",0,0.00881425073302755,0,0.0450724276665875,0,0,0,0,0.0154325586709225,0,0,0.0348083059420426,0,0.0163784878185389,0.0334148297026796,0,0.00831771223806099,0,0,0,0,0,0,0,0.0152915968959428,0.0168613631771073,0,0.00702299826410473,0.0136506952952286,0.00717979907585015
"ENSG00000236932.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0705122139360201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000242221.9",0.0283001578310203,0,0.0179824681116506,0.0198633695523242,0,0,0,0,0,0,0,0,0.0160793727592837,0.101051743233407,0,0.0123801297054869,0.0146624267267478,0.0613735186453821,0,0,0,0,0,0,0.0404339401156045,0.0891694116199865,0.060954166963252,0.0247602212008041,0.0481267718350664,0.012656518385032
"ENSG00000230529.1",0.0781426385334117,0,0.297920071112901,0,0.104410886699842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000227606.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.420874239971268,0,0.0717118331695913
"ENSG00000204941.14",0,0.0376386217706196,0.0217803899787542,0,0.0228998652744844,0.0295854383258798,0,0.0303548913856847,0,0,0,0.0278697113950236,0,0.0349697170439433,0,0,0,0,0,0,0,0,0,0,0.00816227393098957,0.0360007044491124,0.036913885208827,0.0449844206895327,0.0145728029722898,0.0306591847668197
"ENSG00000243137.8",0.0383364745626141,0.056127979803302,0,0.0717538105728205,0.110984412400581,0.0882376031166502,0,0,0,0.0657120995761824,0.00650569275930878,0.013853417267657,0.0508240422679876,0.0130370048080624,0.0199482379106449,0.0447215906351857,0.0331038053210684,0.117780125576994,0,0,0,0,0,0,0.0912889323776758,0.161056387070081,0.0880755651931873,0.0559019020257237,0.0380300451171981,0.0457200083962967
"ENSG00000293116.1",0,0,0.0296015875423045,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0241363480051578,0,0,0,0,0,0,0,0.0221865877101506,0,0,0.0611380360213928,0,0.0208343501364298
"ENSG00000183668.18",0.0317647968047862,0.00871996199697694,0,0.0445902741218181,0.127328331720331,0.10052875629775,0,0,0,0.0163342992369639,0.00808572035893489,0.0258269631350873,0.018047885509925,0.0243049231871385,0.0826434526224157,0.0625309364304277,0.00822873512616414,0.00861089433054514,0,0,0,0.0142904898179069,0,0,0.0453840540204071,0.091745456098575,0.0342082319744241,0.0208436133107799,0.0742756829782179,0.0994419239673414
"ENSG00000241104.6",0,0.177493420002982,0,0.113453479721239,0.323968456917454,0,0,0,0,0.0831205066010017,0,0,0.275521348953935,0.412268992771086,0.168219414854014,0.0707115069670249,0.41873644069432,0,0,0,0,0,0,0,0,0.169769451021117,0.139260608876526,0.0707113978446351,0.0687213430487617,0.14458030880966
"ENSG00000236123.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0701493723548742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000230681.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000231412.3",0.222397634217144,0.610518282395833,0.141315761887118,0.156096881946559,0.148579153611703,0.767826244041419,0,0,0,0.114362749720102,0,0,0.6318011515541,0.907563585750717,0.578618791730866,0.826961756929201,0.864188382459291,0.723458439621501,0.10983704414999,0,0,0.100053249099576,0.100376988515759,0,6.03727515839846,5.4307387217074,5.02960645651144,4.08615766962397,5.57853365597493,7.26069878138719
"ENSG00000204936.10",0.0162033846271787,0,0,0.0454914518526552,0.0216502768298379,0,0,0,0,0,0,0,0.0368252732635817,0.0661230138769469,0.0674509537328948,0.0283531992365759,0.0335801575722527,0.0527095326361259,0,0,0,0,0,0,0.0926025483811703,0.119126825777146,0.0279196693624726,0.0708828887044039,0.11022081213318,0.0724654741002337
"ENSG00000272396.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000204933.3",0,0,0,0.0601849475312668,0.0572864009379883,0,0,0,0,0,0,0,0,0,0.0892372510883325,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0729107725180445,0
"ENSG00000131126.19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0991765921504603,0,0.0524916612088199,0,0,0,0.0956371132101921,0.0263636968398478,0,0.0658851346229287,0,0.0673561363521521
"ENSG00000124466.9",0.227491053890135,0.285485971046548,0.206503170491715,0.479015583614278,0.499369295570101,0.673209633506928,0.0384038707454265,0.0431698972138933,0,0.0334234059781896,0,0.0352315930025457,0.332367869674467,0.265242539653939,0.287479956637423,0.341203801757383,0.707184234498912,0.246675769812844,0,0,0.0339802119783078,0,0.0293359581353312,0,0.5107591713914,0.614390619666206,0.433982797342009,0.540238519082158,1.00861872278458,0.71217669746858
"ENSG00000176531.11",1.53199389430472,1.8659224807869,1.3427014845677,2.44718632472291,2.45873534796771,2.33048953161631,1.65429755232877,1.28651603414608,1.21030510810125,1.05944415529746,1.31782501793758,1.25993376583802,2.15107962899536,2.02105071791141,2.62973535507342,2.4419309605621,2.38119677867445,2.4535961360009,1.42626525900191,1.70109882993093,1.38088924254039,1.44973927585606,1.37495309779663,1.36015097220372,1.59340925002024,1.9141850510916,1.84326846767735,1.87188740597808,2.07374539076553,2.13418699637154
"ENSG00000105755.8",11.849667658359,14.8388964365764,11.3423230092757,9.13107854903616,10.2072476841112,9.54587502740152,10.2786510847464,6.94371958672869,6.76181925871755,7.18244820309738,7.64992545838188,5.98574793907685,14.0669532995483,12.8607182650603,16.2150820114375,19.102602425527,20.1684538338545,19.0000737317681,4.20865848824908,4.01799749142106,3.4269791772211,3.9018250085964,3.4365229926727,3.14318988542869,13.7363164659904,15.5701008966688,14.2925177351617,15.1541196467642,15.520823379989,16.7778628547723
"ENSG00000176472.11",1.00279835051849,0.598149536464652,0.582131034568044,1.54672341223421,1.50531606664877,1.29652686065991,2.0042776143713,1.26081075654392,1.21389132122667,0.738483858523044,0.491615793237872,0.644222408429502,0.731546904696304,0.505214133204344,0.631316346295855,0.790711008110574,0.590110601042719,0.657789355913836,0.440230129394245,0.378386049899874,0.517783711862171,0.367598356365997,0.379963171166663,0.682247019066449,0.271220414246724,0.754158055431669,0.725290583104924,0.736551583231579,0.778983377165457,0.575820772825625
"ENSG00000073050.12",19.1746662638658,19.836328384275,17.593889576674,20.2336531528204,21.7958581812861,22.7054425427951,21.1401416544599,15.6743370187164,15.5824990497034,16.0855894479263,14.7951303424568,15.8792511761552,14.0060533314502,13.5876650942066,13.9973260866942,12.8153465129367,12.8020772530702,13.0324207431064,14.7710617566692,14.283005080665,14.7655409677813,15.1766563668337,13.6965954936132,14.077019973935,16.5529725918074,17.8994518895182,17.4507494349406,15.2940639115242,16.5151532176347,17.3989365722943
"ENSG00000269177.1",0,0.15692822873704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0705815586739238,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000268361.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000269583.1",0.14683946361773,0.322478887624466,0.186609275312477,0,0.686702370218193,0.168987399863817,0.0867603929752447,0,0,0,0,0.159187435782565,0.417150760320976,0.299612337603602,0,0.385416565446641,0.152156245116764,0,0,0.160284409939272,0,0,0,0,1.18885164219025,0.771113989986025,0.948808543993916,0.38541597066966,0.686709977424989,0.656701768952301
"ENSG00000234465.11",0.350949210484922,0.279389948930061,0.245299914100839,0.431068594432196,0.351692612455805,0.383689053663216,1.50335309955135,0.823594839222844,0.910875616576866,0.622612435524772,0.580671167470719,0.475576383985994,0.199399706837604,0.116362900651694,0.0913075396887622,0.268669678473966,0.0909141057493469,0.152218146922624,0.597973638588076,0.852359445895049,0.559595114902562,0.521025816552024,0.649429668967903,0.729214549913418,0.359350853647248,0.359380636961314,0.34770957016052,0.429870822178285,0.410312593208628,0.439468445775565
"ENSG00000167378.10",4.79665167004894,4.4910331041403,4.42859544007524,5.87245326443632,5.30743704252529,5.46871989772053,6.12417616456749,7.51363677795757,7.64455155466391,6.90888892475747,6.66218136526203,6.71025846324292,3.14300909031626,2.63945719967599,2.24865214976486,2.20316135992903,2.20108576712527,2.2945006055206,7.79087396920065,7.14663849933484,7.25755185726341,7.09324316302639,7.05020203486803,7.3384020055381,3.12970030561073,3.6088134731346,3.30669871289795,3.24788125070702,3.36368345615289,3.77813102818516
"ENSG00000124444.16",5.41251697121255,7.16989794517074,5.81008327137074,6.32080265533415,6.20103484787092,5.47347323965684,7.28054535823003,5.4152611742377,4.25092732447478,5.00986706375839,5.56964673273602,4.2821465955885,2.944382126138,3.25437871041683,4.11071999573164,3.90930424958058,4.15267219507988,3.79609582088478,4.82298531238558,5.69440180775058,5.23781881405647,5.38810171680736,4.9793301316883,5.20181182093228,3.26876443546464,3.84622177113742,3.22447718340937,3.12340836902933,3.72094189538368,3.86267415090444
"ENSG00000226763.5",0.193083829707048,0.195709676891024,0.622883646272731,0.291893650679616,0.377062953932331,0.256392516651474,0.298373459650323,0.315672875662615,0.228440749915041,0.152752023987021,0.181474841223727,0.128812656446507,0.185654499183978,0.121221442261257,0.139112906244594,0.0779686716316658,0.169294258646033,0.144946332428798,0.205389982150796,0.389100946247539,0.170826419498951,0.253914312600053,0.268143048239578,0.335448442917104,0.155618485343039,0.405584816666973,0.319902102643373,0.181926619723285,0.328355109283746,0.252412899263104
"ENSG00000131116.12",29.8395187663825,48.1282608737513,29.4578301867063,36.7422710269921,44.664395631513,39.8061626646371,161.757462147751,88.0529138260466,74.8369984468135,49.5901331229961,57.7952088228045,51.8531802652223,16.3086876001546,17.8282845615697,17.9982858803239,16.4185471476197,17.0113229408458,15.8420938394172,64.3279780371847,70.1869227226864,70.7932861813018,71.2790492246737,64.8690004752402,68.022662935295,19.9643859425147,18.597899010509,17.6574919607821,23.058199131287,22.1678325909257,24.5196287270142
