ONTOLOGY,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
BP,GO:0060675,ureteric bud morphogenesis,8/549,68/18805,0.11764705882352941,4.0297867780992185,4.340352219323855,7.952405152677592e-4,0.025492324329817143,0.021755304428183655,SHH/WNT1/EYA1/BMP2/FOXD1/WT1/HOXB7/GREB1L,8
BP,GO:0043279,response to alkaloid,10/549,102/18805,0.09803921568627451,3.3581556484160147,4.141192281686491,7.962664934116877e-4,0.025492324329817143,0.021755304428183655,HOMER1/TH/RYR3/SLC1A2/DRD2/GRM2/SLC8A1/RYR1/SDK1/TGM2,10
BP,GO:0070509,calcium ion import,9/549,85/18805,0.10588235294117647,3.626808100289296,4.209139965284405,8.280641886490869e-4,0.026315392818686424,0.022457716076055727,HOMER1/PDGFB/KCNN4/SLC8A3/SLC8A1/GCK/CCL2/CACNA1A/CACNA1D,9
BP,GO:0007601,visual perception,16/549,222/18805,0.07207207207207207,2.468698206403124,3.8173292337883624,8.48169118545428e-4,0.02654267649877341,0.022651681349205293,RGS16/TH/RDH10/GPR179/RGR/MYO3B/MYO7A/SFRP5/PRCD/CDH3/CNGB1/OPN1SW/LAMC3/CRYBG3/SIX3/ABCA4,16
BP,GO:0099504,synaptic vesicle cycle,16/549,222/18805,0.07207207207207207,2.468698206403124,3.8173292337883624,8.48169118545428e-4,0.02654267649877341,0.022651681349205293,RIMS3/TH/GRIK5/WNT7A/CPLX2/SYT12/SYT7/SYT4/SNPH/BSN/PACSIN1/CADPS2/SNCB/SLC17A8/RPH3A/SYT13,16
BP,GO:0070167,regulation of biomineral tissue development,10/549,103/18805,0.0970873786407767,3.325552195518772,4.1040170595971395,8.593617931428418e-4,0.02654267649877341,0.022651681349205293,WNT10B/FZD9/GAS6/BMP2/NOTUM/RFLNA/ZNF664-RFLNA/BMPR1B/SLC8A1/ALOX5,10
BP,GO:0017158,regulation of calcium ion-dependent exocytosis,6/549,39/18805,0.15384615384615385,5.269721171360516,4.628651065373647,8.659225789743292e-4,0.02654267649877341,0.022651681349205293,SYT12/SYT7/CDK5R2/SYT4/RPH3A/SYT13,6
BP,GO:0071312,cellular response to alkaloid,6/549,39/18805,0.15384615384615385,5.269721171360516,4.628651065373647,8.659225789743292e-4,0.02654267649877341,0.022651681349205293,TH/RYR3/SLC1A2/SLC8A1/RYR1/TGM2,6
BP,GO:0072171,mesonephric tubule morphogenesis,8/549,69/18805,0.11594202898550725,3.971384071170244,4.287986183565559,8.769733635195434e-4,0.026692104768531455,0.022779204342271903,SHH/WNT1/EYA1/BMP2/FOXD1/WT1/HOXB7/GREB1L,8
BP,GO:0055001,muscle cell development,15/549,202/18805,0.07425742574257425,2.5435535356814367,3.8248496523350446,9.002538391980963e-4,0.027209070580518687,0.023220386106368267,HOMER1/WNT10B/KLHL41/NFATC4/FLNC/MYLK3/SYNPO2L/SLC8A1/CASQ1/RYR1/MYL9/TNNT1/LMOD2/KEL/COL14A1,15
BP,GO:0003002,regionalization,25/549,430/18805,0.05813953488372093,1.9914643961536833,3.6066679203025016,9.070892092561155e-4,0.027225274738923135,0.023234214833577693,DLX1/DLX2/PLXNA2/WNT7A/SHH/WNT1/SFRP1/NKD1/FOLR1/HOXD10/BMP2/HOXD9/SMAD6/FOXD1/WT1/DSCAML1/HES2/HOXB7/FOXF1/GLI1/BMPR1B/EOMES/SEMA3F/HOXD8/SIX3,25
BP,GO:0048146,positive regulation of fibroblast proliferation,7/549,54/18805,0.12962962962962962,4.440228024016731,4.390160240364834,9.3828361580484e-4,0.027775765667866565,0.023704007136122272,EGFR/PDGFB/WNT1/FBLN1/GAS6/CD74/AQP1,7
BP,GO:0071320,cellular response to cAMP,7/549,54/18805,0.12962962962962962,4.440228024016731,4.390160240364834,9.3828361580484e-4,0.027775765667866565,0.023704007136122272,IGFBP5/PDE2A/HCN4/WNT10B/WT1/AQP1/FBP1,7
BP,GO:0021895,cerebral cortex neuron differentiation,5/549,27/18805,0.18518518518518517,6.343182891452472,4.817988228056013,9.869889117519422e-4,0.02849581215010147,0.024318499177757746,CNTN2/DLX1/DLX2/DRD2/EOMES,5
BP,GO:0098719,sodium ion import across plasma membrane,5/549,27/18805,0.18518518518518517,6.343182891452472,4.817988228056013,9.869889117519422e-4,0.02849581215010147,0.024318499177757746,HCN4/SLC9A2/SCNN1G/SLC8A1/SLC5A2,5
BP,GO:0045956,positive regulation of calcium ion-dependent exocytosis,4/549,16/18805,0.25,8.563296903460838,5.24841039981531,9.886083855179923e-4,0.02849581215010147,0.024318499177757746,SYT7/CDK5R2/SYT4/RPH3A,4
BP,GO:0048568,embryonic organ development,26/549,457/18805,0.05689277899343545,1.9487590327350703,3.560640586540633,9.88980060739292e-4,0.02849581215010147,0.024318499177757746,DLX2/EPHA2/TH/EGFR/RDH10/PDGFB/SHH/WNT1/EYA1/BMP5/MYO3B/FOLR1/HOXD10/HOXD9/RARRES2/DSCAML1/PAX5/MYO7A/SOX15/HOXB7/FOXF1/GLI1/CEBPA/EOMES/DLX5/SIX3,26
BP,GO:0001823,mesonephros development,10/549,105/18805,0.09523809523809523,3.262208344175557,4.0310197516624475,9.978918281611047e-4,0.028562175372929103,0.024375133955221402,SHH/WNT1/EYA1/SFRP1/BMP2/SMAD6/FOXD1/WT1/HOXB7/GREB1L,10
BP,GO:0060541,respiratory system development,16/549,226/18805,0.07079646017699115,2.4250044328384677,3.7373842191701496,0.0010250395634919904,0.029146190746134098,0.02487353622213251,IGFBP5/FGFRL1/EGFR/RDH10/SHH/SMPD3/CHI3L1/BMP2/ADAMTS2/WT1/FOXF1/GNG8/GLI1/ADAMTSL2/CEBPA/DLX5,16
BP,GO:0045778,positive regulation of ossification,7/549,55/18805,0.12727272727272726,4.3594966053982445,4.326765869677926,0.0010485168668298566,0.029360799280736646,0.02505668444913447,WNT10B/FZD9/BMP2/CCN3/BMPR1B/SLC8A1/ALOX5,7
BP,GO:0043491,phosphatidylinositol 3-kinase/protein kinase B signal transduction,20/549,316/18805,0.06329113924050633,2.1679232666989465,3.630860976212,0.0010498099548312395,0.029360799280736646,0.02505668444913447,IGFBP5/EGFR/PDGFB/SMPD3/CHI3L1/GAS6/DRD2/VAV3/MSTN/GRM2/SFRP5/PIK3CD/PPP1R16B/RASD2/PRR5/AXL/PREX2/ANGPT1/C1QTNF1/CAVIN3,20
BP,GO:0007409,axonogenesis,26/549,459/18805,0.05664488017429194,1.9402677079736976,3.5366790459608186,0.001052967119045391,0.029360799280736646,0.02505668444913447,CNTN2/SLITRK3/CTNNA2/MAP6/KIF5A/L1CAM/SPP1/UNC5A/WNT7A/SHH/CDK5R2/LHX4/SLITRK1/DRD2/ANK3/EPHA10/FOXD1/DSCAML1/PTPRH/PLPPR4/CNTN1/BMPR1B/SEMA3F/DLX5/KIAA0319/KEL,26
BP,GO:0086065,cell communication involved in cardiac conduction,7/549,56/18805,0.125,4.281648451730419,4.264867018400962,0.0011686714104015494,0.03220255161817959,0.02748185315524032,HCN4/KCNN2/ATP1A3/SCN5A/ATP1A2/SLC8A1/CACNA1D,7
BP,GO:1903305,regulation of regulated secretory pathway,11/549,126/18805,0.0873015873015873,2.9903576488275943,3.887300046851503,0.0011710558501917046,0.03220255161817959,0.02748185315524032,RIMS3/WNT7A/SYT12/SYT7/CDK5R2/SYT4/FOXF1/RPH3A/SYT13/SPI1/IL4R,11
BP,GO:0070372,regulation of ERK1 and ERK2 cascade,19/549,296/18805,0.06418918918918919,2.198684340077783,3.6046880715128715,0.0011772334927515906,0.03220255161817959,0.02748185315524032,MTURN/EPHA2/EGFR/EMILIN1/PDGFB/DUSP26/CHI3L1/FBLN1/GAS6/DRD2/GBP1/BMP2/SERPINF2/CD74/ALKAL2/ANGPT1/HCRTR1/CAVIN3/DUSP9,19
BP,GO:1903532,positive regulation of secretion by cell,19/549,297/18805,0.06397306397306397,2.1912813625017633,3.588569044495682,0.0012244835710602702,0.03328438990014143,0.028405100516353435,PCSK1/SPP1/EGFR/SYT7/CDK5R2/SYT4/SMPD3/NNAT/DRD2/KCNN4/BMP2/GIPR/CADPS2/ABCG1/PLA2G4A/RPH3A/GCK/C1QTNF1/IL4R,19
BP,GO:0071674,mononuclear cell migration,16/549,230/18805,0.06956521739130435,2.3828304427021463,3.6591222437099713,0.0012322314676829176,0.03328565252078481,0.028406178044479893,SPNS2/EMILIN1/PDGFB/SERPINE1/BMP5/GAS6/MSTN/CCN3/CMKLR1/RARRES2/PIK3CD/CYP7B1/APOD/IL34/CCL2/ALOX5,16
BP,GO:0071772,response to BMP,14/549,188/18805,0.07446808510638298,2.55076929039259,3.705780974945718,0.0012839428961912691,0.03403520601214283,0.029045851546932087,DLX1/SMAD9/TNFAIP6/WNT1/SMPD3/BMP5/SFRP1/BMP2/SMAD6/FOXD1/VSTM2A/BMPR1B/GDF6/DLX5,14
BP,GO:0071773,cellular response to BMP stimulus,14/549,188/18805,0.07446808510638298,2.55076929039259,3.705780974945718,0.0012839428961912691,0.03403520601214283,0.029045851546932087,DLX1/SMAD9/TNFAIP6/WNT1/SMPD3/BMP5/SFRP1/BMP2/SMAD6/FOXD1/VSTM2A/BMPR1B/GDF6/DLX5,14
BP,GO:0021983,pituitary gland development,6/549,42/18805,0.14285714285714285,4.893312516263335,4.3802737373236615,0.001293162196004699,0.03403520601214283,0.029045851546932087,PCSK1/OTP/DRD2/BMP2/GLI1/SIX3,6
BP,GO:0042417,dopamine metabolic process,6/549,42/18805,0.14285714285714285,4.893312516263335,4.3802737373236615,0.001293162196004699,0.03403520601214283,0.029045851546932087,TH/DRD2/NPR1/DDC/GPR37/SNCB,6
BP,GO:0002686,negative regulation of leukocyte migration,7/549,57/18805,0.12280701754385964,4.206531812226376,4.204399621312642,0.0012993542323006862,0.03403520601214283,0.029045851546932087,EMILIN1/TNFAIP6/BMP5/CCN3/IL33/APOD/CCL2,7
BP,GO:0007517,muscle organ development,22/549,369/18805,0.05962059620596206,2.0421954674920157,3.5062065230836303,0.0013122987047149098,0.0341671988058906,0.029158494998865213,HOMER1/CRYAB/FGFRL1/SHH/PAX3/WNT10B/NEURL1/HOXD10/MSTN/BMP2/KLHL41/HOXD9/WT1/PAX5/SOX15/SGCG/EOMES/CASQ1/RYR1/MYMX/CHRND/KEL,22
BP,GO:0003012,muscle system process,26/549,467/18805,0.055674518201284794,1.9070297172589443,3.4420125717734584,0.0013461792573657466,0.03452809081058033,0.029466482427792564,HOMER1/IGFBP5/CRYAB/HCN4/KCNN2/GRIP2/SCN3A/PGAM2/RYR3/DRD2/SLC8A3/MSTN/SCN5A/KLHL41/ITGA2/ATP1A2/CACNG1/SLC8A1/CASQ1/RYR1/MYL9/TNNT1/LMOD2/CHRND/CACNA1D/COL14A1,26
BP,GO:0043583,ear development,16/549,232/18805,0.06896551724137931,2.362288800954714,3.620600686546302,0.0013484334653684146,0.03452809081058033,0.029466482427792564,RDH10/SHH/WNT1/KCNK3/EYA1/BMP5/MYO3B/PCDH15/BMP2/GABRA5/MYO7A/PLPPR4/ROR1/CEBPA/DLX5/SLC17A8,16
BP,GO:0046849,bone remodeling,9/549,91/18805,0.0989010989010989,3.387677895874617,3.9593291053567223,0.0013515564513557866,0.03452809081058033,0.029466482427792564,EPHA2/SPP1/EGFR/SYT7/SFRP1/TPH1/TNFAIP3/LRRK1/TCIRG1,9
BP,GO:0071675,regulation of mononuclear cell migration,12/549,148/18805,0.08108108108108109,2.777285482203515,3.7642254377674655,0.001358115557102882,0.03452809081058033,0.029466482427792564,SPNS2/EMILIN1/SERPINE1/BMP5/GAS6/MSTN/CCN3/CMKLR1/RARRES2/APOD/IL34/CCL2,12
BP,GO:0051896,regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction,18/549,278/18805,0.06474820143884892,2.2178322915438144,3.5474461579779226,0.0014246505371666082,0.035864886595099704,0.030607312070247535,IGFBP5/EGFR/PDGFB/SMPD3/CHI3L1/GAS6/DRD2/VAV3/MSTN/GRM2/SFRP5/PPP1R16B/RASD2/PRR5/AXL/ANGPT1/C1QTNF1/CAVIN3,18
BP,GO:0006584,catecholamine metabolic process,7/549,58/18805,0.1206896551724138,4.134005401670749,4.145303448593768,0.0014411890245747479,0.035864886595099704,0.030607312070247535,TH/SLITRK1/DRD2/NPR1/DDC/GPR37/SNCB,7
BP,GO:0009712,catechol-containing compound metabolic process,7/549,58/18805,0.1206896551724138,4.134005401670749,4.145303448593768,0.0014411890245747479,0.035864886595099704,0.030607312070247535,TH/SLITRK1/DRD2/NPR1/DDC/GPR37/SNCB,7
BP,GO:0042063,gliogenesis,21/549,348/18805,0.0603448275862069,2.0670027008353746,3.484039455052273,0.001443889464957739,0.035864886595099704,0.030607312070247535,NDRG1/CDKN2B/CNTN2/DLX1/DLX2/EGFR/SHH/CDK5R2/MMP24/SLC8A3/BMP2/MYRF/CNTN1/IL33/ROR1/IL34/EOMES/GPR17/CCL2/LAMC3/TENM4,21
BP,GO:0048562,embryonic organ morphogenesis,19/549,302/18805,0.06291390728476821,2.1550018697451114,3.5089207873972286,0.0014857410063991042,0.03665003274398274,0.03127736056282801,DLX2/EPHA2/TH/RDH10/SHH/WNT1/EYA1/MYO3B/FOLR1/HOXD10/HOXD9/DSCAML1/PAX5/MYO7A/HOXB7/FOXF1/GLI1/DLX5/SIX3,19
BP,GO:0061138,morphogenesis of a branching epithelium,14/549,191/18805,0.07329842931937172,2.510704851276476,3.639024107129907,0.00149245852913951,0.03665003274398274,0.03127736056282801,EPHA2/RDH10/SHH/WNT1/EYA1/SFRP1/BMP2/FOXD1/WT1/NFATC4/HOXB7/FOXF1/GREB1L/TGM2,14
BP,GO:0021879,forebrain neuron differentiation,8/549,75/18805,0.10666666666666667,3.6536733454766246,3.9931689474130936,0.0015196744970800932,0.0368664896712412,0.03146208621934999,CNTN2/DLX1/DLX2/UBB/OTP/DRD2/EOMES/DLX5,8
BP,GO:0030239,myofibril assembly,8/549,75/18805,0.10666666666666667,3.6536733454766246,3.9931689474130936,0.0015196744970800932,0.0368664896712412,0.03146208621934999,KLHL41/FLNC/MYLK3/SYNPO2L/CASQ1/MYL9/TNNT1/LMOD2,8
BP,GO:0035249,"synaptic transmission, glutamatergic",10/549,111/18805,0.09009009009009009,3.0858727580039056,3.822140630708352,0.0015268629456622336,0.0368664896712412,0.03146208621934999,HOMER1/EGFR/GRIK5/GRIK1/DRD2/GRM2/ATP1A2/PLPPR4/SLC17A8/CCL2,10
BP,GO:0021537,telencephalon development,18/549,280/18805,0.06428571428571428,2.201990632318501,3.5140624098402227,0.0015429419215523645,0.03704774991638511,0.03161677481356424,CNTN2/DLX1/DLX2/RTN4RL1/TH/EGFR/SHH/CDK5R2/SLC1A2/DRD2/BMP2/SCN5A/PAX5/ATP1A2/AQP1/EOMES/DLX5/SIX3,18
BP,GO:0001656,metanephros development,9/549,93/18805,0.0967741935483871,3.3148246077912917,3.8806809643649545,0.0015758329027085463,0.03747825607822543,0.031984171387053235,RDH10/PDGFB/SHH/EYA1/FOXD1/WT1/AQP1/GREB1L/GDF6,9
BP,GO:0002830,positive regulation of type 2 immune response,4/549,18/18805,0.2222222222222222,7.611819469742967,4.8667271874665685,0.0015868859005819652,0.03747825607822543,0.031984171387053235,CD74/IL33/IL4R/RSAD2,4
BP,GO:0070206,protein trimerization,4/549,18/18805,0.2222222222222222,7.611819469742967,4.8667271874665685,0.0015868859005819652,0.03747825607822543,0.031984171387053235,SLC1A2/CD74/COL1A2/MLKL,4
BP,GO:0030501,positive regulation of bone mineralization,6/549,44/18805,0.13636363636363635,4.670889220069547,4.2274463531007935,0.0016566888224708708,0.0389141798408647,0.0332095974481575,WNT10B/FZD9/BMP2/BMPR1B/SLC8A1/ALOX5,6
BP,GO:0021953,central nervous system neuron differentiation,15/549,215/18805,0.06976744186046512,2.38975727538442,3.5540781341922276,0.0016806425124721107,0.03923944017859991,0.033487176596072504,CNTN2/DLX1/DLX2/UBB/WNT7A/SHH/WNT1/OTP/SFRP1/LHX4/HOXD10/DRD2/BMPR1B/EOMES/DLX5,15
BP,GO:0042475,odontogenesis of dentin-containing tooth,9/549,94/18805,0.09574468085106383,3.2795605162190444,3.8421563468766173,0.0016986586828722043,0.03923944017859991,0.033487176596072504,DLX1/DLX2/SERPINE1/SHH/SMPD3/WNT10A/BMP2/SCN5A/TCIRG1,9
BP,GO:0003014,renal system process,11/549,132/18805,0.08333333333333333,2.8544323011536124,3.707655549705471,0.0017068520947655678,0.03923944017859991,0.033487176596072504,TMEM63C/PDGFB/GAS6/DRD2/SERPINF2/NPR1/NPR3/SLC15A2/AQP1/CLCNKB/SLC5A2,11
BP,GO:0014902,myotube differentiation,11/549,132/18805,0.08333333333333333,2.8544323011536124,3.707655549705471,0.0017068520947655678,0.03923944017859991,0.033487176596072504,HOMER1/ADAM12/SHH/WNT1/WNT10B/CCN3/ADAMTS5/RYR1/MYMX/KEL/IL4R,11
BP,GO:0043473,pigmentation,10/549,113/18805,0.08849557522123894,3.0312555410480844,3.755643654643525,0.0017468182792233684,0.03994575980319258,0.034089954054016616,TH/SPNS2/MREG/BACE2/SHROOM3/ADAMTS9/DRD2/MYO7A/RAB32/CDH3,10
BP,GO:0048168,regulation of neuronal synaptic plasticity,7/549,60/18805,0.11666666666666667,3.996205221615057,4.031001310124872,0.0017608892265957373,0.04005559598603566,0.03418368891962029,CNTN2/SYT4/JPH3/NEURL1/DRD2/RASGRF1/MCTP1,7
BP,GO:0009880,embryonic pattern specification,8/549,77/18805,0.1038961038961039,3.558772739100608,3.901574079642314,0.0018017740542861395,0.04055423966091477,0.03460923446061652,WNT7A/SHH/WNT1/SMAD6/WT1/RIPPLY3/SEMA3F/HOXD8,8
BP,GO:0051966,"regulation of synaptic transmission, glutamatergic",8/549,77/18805,0.1038961038961039,3.558772739100608,3.901574079642314,0.0018017740542861395,0.04055423966091477,0.03460923446061652,HOMER1/EGFR/GRIK1/DRD2/GRM2/ATP1A2/PLPPR4/CCL2,8
BP,GO:0010959,regulation of metal ion transport,23/549,403/18805,0.05707196029776675,1.9548965635692233,3.3603523693671757,0.0018203430111562856,0.04055423966091477,0.03460923446061652,HOMER1/KCNF1/HTT/KCNN2/PDGFB/JPH3/DRD2/KCNN4/ANK3/SCN5A/NKAIN3/ATP1A2/CACNG1/KCNG2/CNTN1/SLC8A1/CASQ1/GCK/CCL2/CRACR2A/CACNA1D/KEL/PRSS8,23
BP,GO:2000146,negative regulation of cell motility,23/549,403/18805,0.05707196029776675,1.9548965635692233,3.3603523693671757,0.0018203430111562856,0.04055423966091477,0.03460923446061652,DPYSL3/IGFBP5/IGFBP3/EMILIN1/TNFAIP6/SERPINE1/SHH/BMP5/ADAMTS9/FBLN1/SFRP1/DRD2/NEXMIF/CCN3/LDLRAD4/CD74/IL33/MAPK15/APOD/CCL2/EPPK1/MCTP1/CLDN5,23
BP,GO:0048713,regulation of oligodendrocyte differentiation,6/549,45/18805,0.13333333333333333,4.56709168184578,4.154440961205204,0.0018651965418305509,0.04098609983894769,0.034977786559748814,DLX1/DLX2/SHH/IL33/IL34/TENM4,6
BP,GO:0070296,sarcoplasmic reticulum calcium ion transport,6/549,45/18805,0.13333333333333333,4.56709168184578,4.154440961205204,0.0018651965418305509,0.04098609983894769,0.034977786559748814,RYR3/ATP1A2/CACNG1/SLC8A1/CASQ1/RYR1,6
BP,GO:0051962,positive regulation of nervous system development,18/549,285/18805,0.06315789473684211,2.1633592177164225,3.431818049343671,0.0018755670421876003,0.04098609983894769,0.034977786559748814,SLITRK3/MAP6/L1CAM/AMIGO2/EGFR/WNT7A/SHH/OTP/SLITRK1/NEURL1/FLRT1/DRD2/BMP2/IL33/IL34/TGM2/CLSTN2/TENM4,18
BP,GO:0060037,pharyngeal system development,5/549,31/18805,0.16129032258064516,5.5247076796521535,4.372214365022657,0.0018871434215526582,0.04098609983894769,0.034977786559748814,PLXNA2/EYA1/BMP5/FOLR1/RIPPLY3,5
BP,GO:1900746,regulation of vascular endothelial growth factor signaling pathway,5/549,31/18805,0.16129032258064516,5.5247076796521535,4.372214365022657,0.0018871434215526582,0.04098609983894769,0.034977786559748814,ADAMTS3/PTP4A3/EMILIN1/JCAD/TSPAN32,5
BP,GO:0072078,nephron tubule morphogenesis,8/549,78/18805,0.10256410256410256,3.5131474475736773,3.856911250600864,0.001957516230700426,0.04202355363300724,0.035863155929286475,SHH/WNT1/EYA1/BMP2/FOXD1/WT1/HOXB7/GREB1L,8
BP,GO:0060070,canonical Wnt signaling pathway,20/549,333/18805,0.06006006006006006,2.0572485053359366,3.375597966500566,0.00196022489041616,0.04202355363300724,0.035863155929286475,EGFR/WNT7A/SHH/WNT1/WNT10B/AMER2/WNT10A/FZD9/SFRP1/NKD1/FOLR1/IGFBP6/BMP2/FOXD1/NOTUM/SFRP5/GLI1/CDH3/DLX5/LRRK1,20
BP,GO:0032026,response to magnesium ion,4/549,19/18805,0.21052631578947367,7.2111973923880734,4.6972475957537485,0.001964080942588492,0.04202355363300724,0.035863155929286475,SMPD3/RYR3/ANK3/FBP1,4
BP,GO:0030509,BMP signaling pathway,13/549,176/18805,0.07386363636363637,2.5300649942043387,3.5365509702809863,0.002028923031193884,0.04319707064443333,0.03686464247499802,DLX1/SMAD9/TNFAIP6/WNT1/SMPD3/BMP5/SFRP1/BMP2/SMAD6/FOXD1/BMPR1B/GDF6/DLX5,13
BP,GO:0048706,embryonic skeletal system development,11/549,135/18805,0.08148148148148149,2.791000472239088,3.6215868584670563,0.002041605318168192,0.043254010711386896,0.036913235474000744,DLX1/DLX2/RDH10/SHH/EYA1/HOXD10/HOXD9/DSCAML1/PAX5/HOXB7/DLX5,11
BP,GO:0002062,chondrocyte differentiation,10/549,116/18805,0.08620689655172414,2.9528610011933925,3.6586071194103122,0.002124163728910754,0.04478358847001111,0.03821858642415035,WNT7A/SMPD3/WNT10B/COL27A1/BMP2/CCN3/RFLNA/ZNF664-RFLNA/BMPR1B/GDF6,10
BP,GO:0048659,smooth muscle cell proliferation,13/549,178/18805,0.07303370786516854,2.5016372976402446,3.490696339367377,0.002241566745136793,0.04702937608000592,0.04013515521185142,IGFBP5/IGFBP3/EGFR/PDGFB/SMPD3/BMP2/PDE1A/CCN3/SERPINF2/NPR1/ITGA2/TNFAIP3/APOD,13
BP,GO:0045685,regulation of glial cell differentiation,8/549,80/18805,0.1,3.425318761384335,3.769739902364063,0.002300711689087653,0.04780613423190786,0.04079804533685797,CNTN2/DLX1/DLX2/SHH/BMP2/IL33/IL34/TENM4,8
BP,GO:0072088,nephron epithelium morphogenesis,8/549,80/18805,0.1,3.425318761384335,3.769739902364063,0.002300711689087653,0.04780613423190786,0.04079804533685797,SHH/WNT1/EYA1/BMP2/FOXD1/WT1/HOXB7/GREB1L,8
BP,GO:0010759,positive regulation of macrophage chemotaxis,4/549,20/18805,0.2,6.85063752276867,4.539636406199436,0.002399005489004641,0.04924175994707686,0.04202321704244071,MSTN/CMKLR1/RARRES2/IL34,4
BP,GO:0097154,GABAergic neuron differentiation,4/549,20/18805,0.2,6.85063752276867,4.539636406199436,0.002399005489004641,0.04924175994707686,0.04202321704244071,CNTN2/DLX1/DLX2/DRD2,4
BP,GO:0045765,regulation of angiogenesis,21/549,363/18805,0.05785123966942149,1.9815893660901112,3.274821466230194,0.0024039822648850573,0.04924175994707686,0.04202321704244071,ADAM12/EPHA2/EMILIN1/SERPINE1/CHI3L1/ADAMTS9/SFRP1/HSPB6/NPR1/JCAD/TSPAN18/ADM2/PIK3CD/PPP1R16B/TNFAIP3/AQP1/COL4A3/LRG1/TGM2/ALOX5/CLDN5,21
CC,GO:0062023,collagen-containing extracellular matrix,36/587,432/19880,0.08333333333333333,2.8222600795002837,6.679303795039444,2.4481950580336065e-8,5.265791266611741e-6,4.245654772632087e-6,IGFBPL1/COL4A5/L1CAM/COL5A1/ADAMTS3/EMILIN1/PDGFB/SERPINE1/SHH/COL4A6/ADAMTS9/COL27A1/FBLN1/SFRP1/COL20A1/PODNL1/PRELP/COL12A1/LAMB3/CCN3/SERPINF2/AZGP1/RARRES2/ADAMTS2/ANGPTL1/CILP/ADAMTS5/FIBCD1/COL4A3/COL1A2/ANGPT1/SSC5D/LAMC3/HAPLN2/TGM2/COL14A1,36
CC,GO:0097060,synaptic membrane,37/587,452/19880,0.08185840707964602,2.7723085736684205,6.648305132728427,2.489735823457088e-8,5.265791266611741e-6,4.245654772632087e-6,NRXN2/CNTN2/SLITRK3/NSG1/KCNJ9/CRYAB/GABRQ/RIMS3/EGFR/PDE2A/GRIK5/GRIP2/GPR179/SYT7/CADM3/CLMP/GRIK1/SLITRK1/SLC1A2/SHANK2/ELFN2/DRD2/SLC16A7/MAGEE1/ANK3/NSG2/GRM2/GABRA5/PLPPR4/CNTN1/SLC6A11/SLC6A7/IQSEC3/RPH3A/SORCS2/CHRND/CLSTN2,37
CC,GO:0044306,neuron projection terminus,17/587,131/19880,0.1297709923664122,4.394969894794335,6.8001024488167525,3.2365262134923713e-7,4.563501961024244e-5,3.679419274286065e-5,PCSK1/TH/TSPOAP1/CPLX2/PTPRN/FLRT1/SLC1A2/DRD2/SLC8A3/BSN/PACSIN1/ITGA2/ROR1/CNGB1/SNCB/SLC8A1/SLC17A8,17
CC,GO:0045211,postsynaptic membrane,27/587,321/19880,0.08411214953271028,2.84863634192552,5.824345302373052,1.1661369431825026e-6,1.2331898174154966e-4,9.94285183134555e-5,CNTN2/SLITRK3/NSG1/GABRQ/GRIK5/GRIP2/GPR179/CLMP/GRIK1/SLITRK1/SHANK2/ELFN2/DRD2/SLC16A7/MAGEE1/ANK3/NSG2/GRM2/GABRA5/PLPPR4/CNTN1/SLC6A11/IQSEC3/RPH3A/SORCS2/CHRND/CLSTN2,27
CC,GO:0043679,axon terminus,14/587,115/19880,0.12173913043478261,4.12295385526998,5.858447107894358,7.53640195547044e-6,5.775263367514994e-4,4.6564273511879006e-4,PCSK1/TH/TSPOAP1/CPLX2/PTPRN/DRD2/SLC8A3/PACSIN1/ITGA2/ROR1/CNGB1/SNCB/SLC8A1/SLC17A8,14
CC,GO:0005581,collagen trimer,12/587,86/19880,0.13953488372093023,4.725644784279545,6.039490791086176,8.19186293264538e-6,5.775263367514994e-4,4.6564273511879006e-4,COL4A5/COL5A1/EMILIN1/COL4A6/C1QL1/COL27A1/COL20A1/COL12A1/COL4A3/COL1A2/C1QTNF1/COL14A1,12
CC,GO:0098644,complex of collagen trimers,6/587,21/19880,0.2857142857142857,9.676320272572402,6.938777630460915,2.400543928954971e-5,0.0014506144027827898,0.001169588320272798,COL4A5/COL5A1/COL4A6/COL27A1/COL4A3/COL1A2,6
CC,GO:0150034,distal axon,22/587,277/19880,0.07942238267148015,2.6898074403901626,4.940060502794103,2.7545241574527283e-5,0.00145645464825313,0.0011742971408087947,DPYSL3/PCSK1/STMN4/L1CAM/TH/TSPOAP1/CPLX2/CDK5R2/PTPRN/KIF21B/NRSN1/SHANK2/DRD2/SLC8A3/PACSIN1/ITGA2/RASGRF1/ROR1/CNGB1/SNCB/SLC8A1/SLC17A8,22
CC,GO:0030018,Z disc,14/587,134/19880,0.1044776119402985,3.53835592056752,5.142588634398651,4.3334214738682255e-5,0.0017539107096245057,0.0014141273358674628,HOMER1/CRYAB/KCNN2/SYNPO/RYR3/ANK3/SCN5A/FLNC/SYNPO2L/SLC8A1/CASQ1/RYR1/MYL9/CACNA1D,14
