ONTOLOGY,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
BP,GO:0003333,amino acid transmembrane transport,29/2310,109/18805,0.26605504587155965,2.1658723539457485,4.568197319596439,3.686383699476557e-5,0.0012314569547195856,0.0010121386824001426,GFAP/SLC7A5/TTYH2/SLC25A18/ATP1A2/SLC1A1/RGS4/SLC43A2/SLC38A11/SLC1A5/SLC38A3/SLC6A9/TTYH1/RGS2/KCNJ10/SLC25A15/SLC16A10/SLC38A7/SLC16A2/SLC38A1/CLN3/SLC7A1/SLC7A7/SLC7A2/SLC7A11/LRRC8B/PRAF2/SLC6A15/LRRC8C,29
BP,GO:0010977,negative regulation of neuron projection development,33/2310,131/18805,0.25190839694656486,2.050708833151581,4.516003867448826,3.733389395586572e-5,0.0012402690848432076,0.0010193814022843243,GFAP/DRAXIN/RGMA/EFNA1/EFNB3/PRAG1/ARF6/SPP1/NTN1/FGF13/NGEF/EPHA4/RTN4RL1/STX1B/NRP1/CRMP1/ARHGAP4/SEMA3A/INPP5J/SEMA6C/UBE3A/APOE/FSTL4/PAQR3/CDH1/EPHA7/MT3/INPP5F/SLIT2/SEMA6D/NEU4/TNR/SPOCK1,33
BP,GO:0006935,chemotaxis,87/2310,466/18805,0.18669527896995708,1.5198288835627891,4.252266658082829,3.894208519639769e-5,0.0012865865839886774,0.001057449913227803,CXCR4/SERPINE1/FOSL1/PTN/PLAUR/L1CAM/NOD2/SEMA5B/PDGFRB/NOVA2/CCL2/ACKR3/MET/CCN3/EPHB1/PDGFA/CD74/PTGDR2/PLAU/ANOS1/PRKCD/PERP/ENPP2/DPP4/RIN3/NTN1/HMGB2/PLP2/SCG2/SLIT3/CSF1R/CXADR/ITGA1/IL6R/CH25H/EPHA2/LGR6/STX3/PLXNB3/ITGA9/PDGFB/EFNA5/ADGRE2/F3/NRP1/MCU/SEMA7A/THBS4/SEMA3A/CDH13/EDNRB/CMTM5/HSD3B7/FGF1/PLA2G6/PTK2B/CMTM7/CCL25/HOXB9/ROBO2/EPHA7/ACKR2/PTPRJ/RAC2/SLIT2/S100A8/F2RL1/MSMP/CXCL10/CMKLR1/VAV3/TNFSF18/LSP1/IL17RC/KLRK1/KLRC4-KLRK1/NRP2/IL1B/CCR4/GDNF/CNR2/CXCL5/FGF18/C5AR1/PDE4B/MSTN/KIT,87
BP,GO:0072078,nephron tubule morphogenesis,23/2310,78/18805,0.2948717948717949,2.4004606504606505,4.63808878689009,4.039311948139969e-5,0.0013272340297358271,0.0010908581878928477,AGT/NOG/MYC/SOX8/KIF26B/WNT11/GATA3/BMP2/HS3ST3A1/NPNT/SHH/HES5/LAMA5/SMO/PAX8/FGF1/CITED1/TMEM59L/TACSTD2/HOXB7/GDNF/WT1/PTCH1,23
BP,GO:0060562,epithelial tube morphogenesis,67/2310,337/18805,0.19881305637982197,1.6184759849448278,4.287289493494496,4.148836277289635e-5,0.0013558126377903573,0.0011143470435855168,CXCR4/AGT/SFRP2/NOG/KIF20B/DLL1/MYC/SOX8/RGMA/MET/ADM/KIF26B/TIMELESS/WNT11/PERP/GATA3/VANGL2/NTN1/BMP2/TCTN1/SPRY1/HS3ST3A1/NPNT/CSF1R/DNAAF19/SHH/CCDC40/EPHA4/EPHA2/MYCN/HES5/NDRG4/FGFR2/NRP1/LAMA5/CDK20/SMO/PAX8/FGF1/VDR/CITED1/SPRY2/GBX2/TMEM59L/EPHA7/TACSTD2/TNC/PKHD1/SLIT2/CSMD1/CXCL10/STIL/RET/RBM15/ADAMTS12/HOXB7/MTSS1/LGR5/NKX2-1/GDNF/PODXL/FOLR1/MICAL2/WT1/NUP50/PTCH1/IHH,67
BP,GO:0051781,positive regulation of cell division,27/2310,99/18805,0.2727272727272727,2.2201889020070835,4.555217876902759,4.2141384342306904e-5,0.0013697088867583322,0.0011257684181344575,PTN/KIF20B/LBH/PDGFA/CDCA8/ARF6/DRD2/RACGAP1/CIT/SHH/CDC6/AURKB/PDGFB/FGFR2/BIRC5/KIF23/TGFA/THBS4/KIF14/FGF1/TGFB3/ECT2/INCENP/PROK1/PKP4/SVIL/IL1B,27
BP,GO:0042330,taxis,87/2310,468/18805,0.1858974358974359,1.5133338883338885,4.208367625566531,4.572988553054432e-5,0.0014783537725546398,0.0012150640213124254,CXCR4/SERPINE1/FOSL1/PTN/PLAUR/L1CAM/NOD2/SEMA5B/PDGFRB/NOVA2/CCL2/ACKR3/MET/CCN3/EPHB1/PDGFA/CD74/PTGDR2/PLAU/ANOS1/PRKCD/PERP/ENPP2/DPP4/RIN3/NTN1/HMGB2/PLP2/SCG2/SLIT3/CSF1R/CXADR/ITGA1/IL6R/CH25H/EPHA2/LGR6/STX3/PLXNB3/ITGA9/PDGFB/EFNA5/ADGRE2/F3/NRP1/MCU/SEMA7A/THBS4/SEMA3A/CDH13/EDNRB/CMTM5/HSD3B7/FGF1/PLA2G6/PTK2B/CMTM7/CCL25/HOXB9/ROBO2/EPHA7/ACKR2/PTPRJ/RAC2/SLIT2/S100A8/F2RL1/MSMP/CXCL10/CMKLR1/VAV3/TNFSF18/LSP1/IL17RC/KLRK1/KLRC4-KLRK1/NRP2/IL1B/CCR4/GDNF/CNR2/CXCL5/FGF18/C5AR1/PDE4B/MSTN/KIT,87
BP,GO:0002062,chondrocyte differentiation,30/2310,116/18805,0.25862068965517243,2.1053515450067173,4.4688043023805895,4.8787110246919035e-5,0.0015687534433942469,0.0012893638199227967,SFRP2/SULF2/ECM1/EFEMP1/CCN3/WNT9A/NPPC/HMGA2/COL3A1/BMP2/PKDCC/LTBP3/LOXL2/SOX6/PTHLH/CHADL/CHSY1/MAF/FOSL2/ZNF219/CCN4/CYTL1/SCX/BMP6/IFT80/FGFR3/ADAMTS12/TGFBI/FGF18/IHH,30
BP,GO:0060078,regulation of postsynaptic membrane potential,36/2310,150/18805,0.24,1.9537662337662336,4.388790974338669,5.1595640692708024e-5,0.0016502371674747519,0.001356335571401255,P2RX7/NLGN3/MET/RGS4/DRD2/GRIK3/GRIA1/TMEM25/ABAT/SHANK3/SLC29A1/CHRNA9/TMEM108/MAPK8IP2/GLRA2/STX1B/INSYN1/CHRM1/GRIK4/GRIA3/PTK2B/CHRNA5/GRIN2D/GABRA3/KCNA1/CHRNB2/GABRE/P2RX6/GRIA2/GRIN2B/BEGAIN/TRPV1/CHRNA4/GRIK2/GRIN2C/INSYN2A,36
BP,GO:0051338,regulation of transferase activity,86/2310,463/18805,0.1857451403887689,1.5120940974072723,4.175147974430102,5.199216241405087e-5,0.0016541210190248036,0.0013595277222721738,AGT/GPRC5A/MAD2L1/TPX2/MAP3K12/PDGFRB/CDKN3/TSPYL2/PLK1/AGAP2/DSCC1/GADD45A/CENPE/EFNA1/PDGFA/PLAAT4/CHI3L1/CALM1/HMGA2/CD74/PRKCD/CDC25A/CCNE2/PCNA/RFC3/CIMAP3/TAOK3/NR2F2/CSF1R/MAPK8IP1/CLSPN/CCND1/PUM3/RGS2/EPHA4/RFC4/TRIB3/MST1/FBXO5/CDC6/HERC5/ERRFI1/BLM/ARRDC3/PDGFB/CDKN1A/RFC5/MAGEC2/UBE2C/TPD52L1/TRIB1/CEP85/KIF14/SRCIN1/CDC25C/HLA-DRB1/APOE/FGF1/PKMYT1/GPRC5B/PTK2B/MAPRE3/GHR/CARD14/CEACAM1/CORO1C/ECT2/PAQR3/ADRA2A/CDC20/IPO7/MT3/PTPRJ/PPP1R3F/RASSF2/FIRRM/IPO5/RBL1/CEMIP/SLC8A1/EEF1A2/IL1B/TLR6/PIH1D1/PRKCH/FGF18,86
BP,GO:0042327,positive regulation of phosphorylation,82/2310,437/18805,0.18764302059496568,1.5275441568347747,4.175644829226457,5.3559121929613534e-5,0.001695005264014559,0.0013931306230445181,CSPG4/ITGA5/SFRP2/CLIP3/PLAUR/PECAM1/TPX2/MAP3K12/EHD4/NOD2/PDGFRB/PLK1/AGAP2/CENPE/EFNA1/PDGFA/CHI3L1/CALM1/HMGA2/CD74/LIF/PIK3R3/PRKCD/XBP1/ENPP2/BMP2/CIMAP3/FAXDC2/TAOK3/CSF1R/CLSPN/CCND1/TF/IL11/IL6R/EPHA4/HES5/KITLG/PDGFB/LIMCH1/CDKN1A/EFNA5/FAS/NRP1/TGFA/THBS4/MMP9/TPD52L1/KIF14/SRCIN1/HLA-DRB1/FGF1/NIBAN1/GPER1/SPRY2/GPRC5B/PTK2B/MAPRE3/GHR/CARD14/ECT2/GRB10/ADRA2A/P2RY1/MT3/TNIK/PTPRJ/ITGA6/BMP6/RASSF2/NTRK2/FGFR3/PPARGC1B/CEMIP/TNFSF18/EEF1A2/SPHK1/IL1B/TLR6/PIH1D1/FGF18/KIT,82
BP,GO:0032465,regulation of cytokinesis,26/2310,95/18805,0.2736842105263158,2.2279790385053544,4.490253020284942,5.436019524747923e-5,0.0017024367397036073,0.0013992385783273846,AURKA/KIF20B/PLK1/CDCA8/CALM1/ARF6/MAP9/DRD2/PRC1/RACGAP1/KIF20A/CIT/E2F7/CDC6/AURKB/BRCA2/BIRC5/KIF23/KIF14/E2F8/ECT2/INCENP/CCP110/PKP4/SVIL/AHCTF1,26
BP,GO:0038084,vascular endothelial growth factor signaling pathway,26/2310,95/18805,0.2736842105263158,2.2279790385053544,4.490253020284942,5.436019524747923e-5,0.0017024367397036073,0.0013992385783273846,DLL1/PDGFRB/ADGRG1/MET/EPHB1/AXL/EMILIN1/CADM4/CSF1R/EPHB3/EPHA4/EPHA2/FGFR2/XDH/NRP1/PTP4A3/SPRY2/ADAMTS3/EPHA7/NTRK2/SEMA6A/FGFR3/RET/NRP2/EPHA10/KIT,26
BP,GO:0050803,regulation of synapse structure or activity,64/2310,321/18805,0.19937694704049844,1.6230664454963522,4.213508273399348,5.5842523891477277e-5,0.001739798425696647,0.0014299462758139395,ELMO1/LRRN3/GPM6A/LRRC4B/NLGN3/C1QL1/EFNA1/EPHB1/EFNB3/NRXN2/ARF6/CLSTN3/DRD2/NTN1/TUBB/ARHGAP22/AGRN/DCLK1/SHANK3/EPHB3/NGEF/EPHA4/LRP8/CARMIL3/SYBU/EFNA5/NTNG2/SEMA7A/SLITRK1/SLITRK3/PAK3/SRCIN1/CYFIP2/UBE3A/THBS2/SLC12A5/APOE/ITPKA/PTK2B/SEPTIN11/KCNK13/ROBO2/CDC20/CLN3/EPHA7/LHFPL4/CAMKV/SLITRK4/LRRTM2/CHRNB2/NTRK2/LRRC24/LRRN1/FCGR2B/ADGRB1/AGO2/COLQ/GRIN2B/SLC7A11/NRP2/FRMPD4/NRCAM/IL1RAP/FLRT1,64
BP,GO:0071459,"protein localization to chromosome, centromeric region",15/2310,41/18805,0.36585365853658536,2.978302185619259,4.745443404964116,5.771927103015115e-5,0.0017815023808684374,0.0014642228991881298,CDK1/CENPA/HASPIN/TTK/AURKB/MIS18A/H4C8/KNL1/ZWILCH/BUB1B/SPDL1/H4C9/H2AC8/H4C4/KNTC1,15
BP,GO:0050807,regulation of synapse organization,63/2310,315/18805,0.2,1.628138528138528,4.207239208325551,5.777365113410033e-5,0.0017815023808684374,0.0014642228991881298,ELMO1/LRRN3/GPM6A/LRRC4B/NLGN3/C1QL1/EFNA1/EPHB1/EFNB3/NRXN2/ARF6/CLSTN3/DRD2/NTN1/TUBB/ARHGAP22/AGRN/DCLK1/SHANK3/EPHB3/NGEF/EPHA4/LRP8/CARMIL3/EFNA5/NTNG2/SEMA7A/SLITRK1/SLITRK3/PAK3/SRCIN1/CYFIP2/UBE3A/THBS2/SLC12A5/APOE/ITPKA/PTK2B/SEPTIN11/KCNK13/ROBO2/CDC20/CLN3/EPHA7/LHFPL4/CAMKV/SLITRK4/LRRTM2/CHRNB2/NTRK2/LRRC24/LRRN1/FCGR2B/ADGRB1/AGO2/COLQ/GRIN2B/SLC7A11/NRP2/FRMPD4/NRCAM/IL1RAP/FLRT1,63
BP,GO:0044771,meiotic cell cycle phase transition,9/2310,17/18805,0.5294117647058824,4.309778456837281,5.109025390691873,6.02830756173156e-5,0.0018493986412597893,0.0015200270677942897,CCNB2/ZWINT/NDC80/CDC25A/TTK/CDC25C/KNL1/PKMYT1/CDC20,9
BP,GO:1901890,positive regulation of cell junction assembly,29/2310,112/18805,0.25892857142857145,2.1078579158936304,4.400565856428625,6.320030161355013e-5,0.0019290528609252635,0.0015854951433375251,AGT/LRRN3/LRRC4B/NLGN3/EPHB1/CLSTN3/AGRN/EPHB3/EPHA2/COL16A1/EFNA5/NRP1/SLITRK1/SLITRK3/THBS2/S100A10/PTPRJ/SLITRK4/LRRTM2/HOPX/NTRK2/CLDN1/LRRC24/LRRN1/ADGRB1/MYOC/CLDN5/IL1RAP/FLRT1,29
BP,GO:0090307,mitotic spindle assembly,22/2310,75/18805,0.29333333333333333,2.387936507936508,4.506986879312434,6.434685320704478e-5,0.0019541294360301024,0.0016061056661726488,UHRF1/TPX2/KIFC1/RCC1/PLK1/CDCA8/MZT1/MAP9/KIF4A/PRC1/NEK2/RACGAP1/MYBL2/AURKB/BIRC5/KIF15/KIF23/KIF11/KIF4B/CDC20/INCENP/CEP97,22
BP,GO:0048483,autonomic nervous system development,16/2310,46/18805,0.34782608695652173,2.831545266327875,4.654217577800426,6.71143014355559e-5,0.0020279311283014955,0.001666763529436313,ASCL1/SOX8/SOX4/ACKR3/GATA3/NRP1/SEMA3A/TFAP2B/EDNRB/TFAP2A/GBX2/RET/NRP2/GDNF/SOX10/KIF26A,16
BP,GO:0007173,epidermal growth factor receptor signaling pathway,37/2310,158/18805,0.23417721518987342,1.9063647323140993,4.281362567184351,7.145079946357534e-5,0.002148168285872393,0.0017655868604288746,AGT/PLAUR/GPRC5A/PDGFRB/EFEMP1/MET/EPHB1/MVB12B/AXL/BCAR3/CSF1R/HAP1/ITGA1/EPHB3/EPHA4/EPHA2/ERRFI1/FGFR2/TGFA/MMP9/CDH13/GPER1/HIP1R/SPRY2/PTK2B/CEACAM1/ADRA2A/EPHA7/REPS2/PTPRJ/NTRK2/FGFR3/RET/EPHA10/RHBDF2/EPGN/KIT,37
BP,GO:0099560,synaptic membrane adhesion,13/2310,33/18805,0.3939393939393939,3.2069395251213435,4.748397647556121,7.369441948683332e-5,0.002204599723255367,0.001811968051797237,ITGA3/LRRC4B/ELFN2/LRRC4/CADM4/PCDH17/EFNA5/NTNG2/SLITRK1/SLITRK3/ELFN1/NTNG1/IL1RAP,13
BP,GO:1901970,positive regulation of mitotic sister chromatid separation,10/2310,21/18805,0.47619047619047616,3.8765203050917334,4.935577808398432,7.466330955892443e-5,0.002222527130583231,0.0018267026491878592,SKA1/CDCA8/ESPL1/SKA3/AURKB/BIRC5/DLGAP5/UBE2C/CDC20/INCENP,10
BP,GO:0010975,regulation of neuron projection development,83/2310,448/18805,0.18526785714285715,1.5082086811997528,4.07413282411775,7.63806032010936e-5,0.002262446143094462,0.0018595122220852187,GFAP/ATP1B2/ITGA3/SFRP2/PTN/L1CAM/NOVA2/DRAXIN/RGMA/EFNA1/EFNB3/PRAG1/ARF6/SPP1/TNN/GATA3/PLXNB1/MAP6/NTN1/RND2/FGF13/SHANK3/EPHB3/RGS2/NGEF/ELAVL4/EPHA4/LRP8/PLXNB3/RTN4RL1/CDH4/NDRG4/SMAD1/EFNA5/NTNG2/STX1B/SERPINF1/NRP1/SEMA7A/CRMP1/ARHGAP4/SEMA3A/INPP5J/SLITRK1/SEMA6C/PAK3/SRCIN1/UBE3A/CNR1/PLK5/APOE/ITPKA/FSTL4/PTK2B/SCN1B/SKOR2/AVIL/ROBO2/PAQR3/CDH1/EPHA7/MT3/CRABP2/TNIK/INPP5F/MFSD2A/SLIT2/ITGA6/EPO/CHRNB2/NTRK2/SEMA6D/RET/ANKRD27/HECW2/NEU4/DGKG/SCARF1/NTNG1/NRCAM/KIF26A/TNR/SPOCK1,83
BP,GO:0036297,interstrand cross-link repair,15/2310,42/18805,0.35714285714285715,2.9073902288188003,4.630927806849881,7.96534092306626e-5,0.002347823282862619,0.0019296839852319962,NEIL3/RAD51/FANCD2/XRCC3/FANCI/RAD51AP1/MCM8/FANCA/RFWD3/HROB/DCLRE1B/FANCB/FAAP100/FANCM/FIRRM,15
BP,GO:0051298,centrosome duplication,22/2310,76/18805,0.2894736842105263,2.356516290726817,4.434344870020367,8.016992130062407e-5,0.0023515206672226952,0.0019327228780817972,CDK2/CCNF/WDR62/NDC80/XRCC3/PLK4/BRCA2/CEP72/CEP85/CCDC57/BRCA1/CEP152/POC1B/RTTN/CCP110/CPAP/PKHD1/NDE1/STIL/CEP44/CKAP5/GEN1,22
BP,GO:0001658,branching involved in ureteric bud morphogenesis,19/2310,61/18805,0.3114754098360656,2.535625576609183,4.495459276934588,8.172767579009706e-5,0.002385575313232299,0.0019607125080966055,AGT/NOG/MYC/SOX8/BMP2/HS3ST3A1/NPNT/SHH/LAMA5/SMO/PAX8/FGF1/CITED1/TMEM59L/TACSTD2/HOXB7/GDNF/WT1/PTCH1,19
BP,GO:0048754,branching morphogenesis of an epithelial tube,37/2310,159/18805,0.23270440251572327,1.8943750170165263,4.238189125770928,8.227140326027508e-5,0.0023898451584735943,0.001964221908502372,AGT/SFRP2/NOG/MYC/SOX8/MET/TIMELESS/BMP2/SPRY1/HS3ST3A1/NPNT/SHH/EPHA2/MYCN/FGFR2/NRP1/LAMA5/SMO/PAX8/FGF1/VDR/CITED1/SPRY2/GBX2/TMEM59L/TACSTD2/TNC/PKHD1/SLIT2/CSMD1/RBM15/HOXB7/NKX2-1/GDNF/WT1/PTCH1/IHH,37
BP,GO:0048251,elastic fiber assembly,7/2310,11/18805,0.6363636363636364,5.180440771349862,5.189956972054019,8.790756465233316e-5,0.002541289356992689,0.00208869441317158,MFAP4/FBLN5/THSD4/EMILIN1/COL3A1/MYH11/EFEMP2,7
BP,GO:0051347,positive regulation of transferase activity,54/2310,263/18805,0.20532319391634982,1.671473013678337,4.103770831612444,9.279852710449088e-5,0.002669844705642601,0.0021943544938583964,AGT/TPX2/MAP3K12/PDGFRB/PLK1/AGAP2/DSCC1/CENPE/EFNA1/PDGFA/PLAAT4/CHI3L1/CALM1/HMGA2/CD74/PRKCD/PCNA/RFC3/CIMAP3/TAOK3/CSF1R/CLSPN/CCND1/EPHA4/RFC4/TRIB3/ARRDC3/PDGFB/CDKN1A/RFC5/MAGEC2/UBE2C/TPD52L1/KIF14/SRCIN1/HLA-DRB1/APOE/FGF1/GPRC5B/PTK2B/MAPRE3/GHR/CARD14/ECT2/ADRA2A/CDC20/MT3/RASSF2/CEMIP/EEF1A2/IL1B/TLR6/PIH1D1/FGF18,54
BP,GO:0043410,positive regulation of MAPK cascade,85/2310,464/18805,0.18318965517241378,1.4912906777130914,4.009968485918688,9.441367131355159e-5,0.0027033781219446937,0.0022219157233941086,CSPG4/ADRA1B/P2RX7/MAP3K12/NOD2/PDGFRB/ACKR3/GADD45A/EFNA1/PDGFA/CHI3L1/CD74/LIF/IGFBP3/BCAR3/DRD2/GPR37L1/BMP2/GDF15/IQGAP3/NPNT/TAOK3/CSF1R/MAPK8IP1/IL11/ITGA1/IL6R/WWC1/ANKRD6/NDRG4/MAPK8IP2/MAP2K6/PDGFB/GCNT2/FGF21/FGFR2/RAMP3/XDH/NRP1/SEMA7A/ADRA1D/TGFA/SEMA3A/TPD52L1/HLA-DRB1/ABCA7/APOE/FGF1/GPER1/SPRY2/PTK2B/GHR/AKAP12/TGFB3/MTURN/TNFAIP8L3/TMEM106A/ADRA2A/P2RY1/MT3/PROK1/BMPER/TNIK/PTPRJ/EPO/RASSF2/NTRK2/F2RL1/DUSP15/FCGR2B/FGFR3/RET/SPHK1/IL1B/TLR6/MYOC/INAVA/FGF18/EDA2R/C5AR1/EPGN/LPAR2/ACTA2/SERPINF2/KIT,85
BP,GO:0001763,morphogenesis of a branching structure,45/2310,208/18805,0.21634615384615385,1.7612075424575426,4.131124238724611,9.79986133358377e-5,0.002792728255869157,0.0022953529040247345,AGT/SFRP2/NOG/MYC/SOX8/MET/ADM/PDGFA/TIMELESS/DRD2/BMP2/SPRY1/HS3ST3A1/NPNT/FGF13/SHH/EPHA2/MYCN/FGFR2/SOCS3/NRP1/LAMA5/SMO/PAX8/FGF1/VDR/CITED1/SPRY2/GBX2/TMEM59L/EPHA7/TACSTD2/TNC/PKHD1/SLIT2/CSMD1/NTN4/RBM15/HOXB7/NKX2-1/GDNF/SOX10/WT1/PTCH1/IHH,45
BP,GO:1901888,regulation of cell junction assembly,55/2310,270/18805,0.2037037037037037,1.6582892416225747,4.077155689576877,1.0012892761364188e-4,0.00282936578766767,0.002325465416702357,ELMO1/AGT/LRRN3/LRRC4B/NLGN3/EPHB1/EFNB3/NRXN2/ARF6/GPM6B/CLSTN3/NTN1/AGRN/DCLK1/EPHB3/EPHA2/CARMIL3/COL16A1/LIMCH1/EFNA5/NTNG2/NRP1/FAM107A/SLITRK1/SLITRK3/CYFIP2/THBS2/SLC12A5/PTK2B/SNAI1/CORO1C/ROBO2/S100A10/EPHA7/LHFPL4/PTPRJ/PHLDB2/SLITRK4/LRRTM2/HOPX/CHRNB2/NTRK2/CLDN1/LRRC24/F11R/LRRN1/ADGRB1/COLQ/IL1B/APOD/MYOC/PRKCH/CLDN5/IL1RAP/FLRT1,55
BP,GO:0050770,regulation of axonogenesis,34/2310,143/18805,0.23776223776223776,1.9355492991856629,4.202527415078595,1.0022533057928051e-4,0.00282936578766767,0.002325465416702357,L1CAM/DRAXIN/RGMA/EFNA1/EFNB3/SPP1/PLXNB1/MAP6/NTN1/RND2/FGF13/EPHB3/EPHA4/PLXNB3/CDH4/EFNA5/NRP1/SEMA7A/ARHGAP4/SEMA3A/SLITRK1/SEMA6C/PAK3/FSTL4/ROBO2/CDH1/EPHA7/MT3/CRABP2/SLIT2/NTRK2/SEMA6D/RET/TNR,34
BP,GO:0001656,metanephros development,25/2310,93/18805,0.26881720430107525,2.1883582367453336,4.299160925310343,1.0307867817654631e-4,0.0028963181863344532,0.0023804938221292913,ID3/MYC/SOX8/PDGFRB/CD34/PDGFA/KIF26B/LIF/SPRY1/CALB1/SHH/HES5/POU3F3/PDGFB/TFAP2B/SMO/PAX8/AQP1/CITED1/FOXJ1/ROBO2/RET/GDNF/WT1/PTCH1,25
BP,GO:0070372,regulation of ERK1 and ERK2 cascade,59/2310,296/18805,0.19932432432432431,1.6226380601380601,4.040591942468586,1.0766299847459229e-4,0.0030110586503615043,0.002474799401900665,MAP3K12/DUSP6/NOD2/PDGFRB/FAM83D/DUSP4/ACKR3/EPHB1/NDRG2/PDGFA/CHI3L1/CD74/EMILIN1/SPRY4/LIF/XBP1/DRD2/DUSP9/BMP2/SPRY1/NPNT/CSF1R/EPHA4/EPHA2/NDRG4/PDGFB/GCNT2/FGF21/FGFR2/RAMP3/NRP1/SEMA7A/FBLN1/HLA-DRB1/ABCA7/APOE/FGF1/GPER1/SPRY2/PTK2B/AKAP12/CEACAM1/MTURN/TNFAIP8L3/P2RY1/EPHA7/MT3/BMPER/PKHD1/EPO/SEMA6A/F2RL1/DUSP15/FGFR3/IL1B/FGF18/C5AR1/ACTA2/SERPINF2,59
BP,GO:0021953,central nervous system neuron differentiation,46/2310,215/18805,0.21395348837209302,1.7417295882412163,4.09336140175754,1.0902049260343883e-4,0.0030349084352985075,0.002494401621701488,ASCL1/BTG2/SFRP2/DCLK2/NOVA2/DRAXIN/EPHB1/LHX6/OLIG2/PRDM8/HPRT1/DRD2/ARX/TCTN1/FOXG1/DCLK1/CSF1R/SHANK3/EPHB3/SHH/ELAVL4/EPHA4/FAIM2/HES5/FGFR2/ARHGEF28/NRP1/SMO/NANOS1/B4GALT6/SCN1B/SKOR2/CEND1/GBX2/ROBO2/FBXO45/SLIT2/CHRNB2/NTRK2/OTP/NRP2/NKX2-1/OPHN1/GATA2/PTCH1/SPOCK1,46
BP,GO:0001764,neuron migration,42/2310,191/18805,0.2198952879581152,1.7900999524036174,4.1070861788254085,1.1241223514617344e-4,0.0031006182107061507,0.002548408710822232,ASCL1/CXCR4/ITGA3/KIF20B/ADGRG1/GPM6A/DCX/AXL/WDR62/GPR173/LHX6/TNN/GATA3/DRD2/COL3A1/ARX/VRK1/NTN1/FOXG1/NR2F2/DCLK1/FGF13/MATN2/DCDC2/NTNG2/NRP1/SEMA3A/DNER/FBXO45/CCK/NDE1/NTRK2/SEMA6A/NRP2/CCR4/NTNG1/NKX2-1/GATA2/NRCAM/KIF26A/ASPM/SPOCK1,42
BP,GO:0061138,morphogenesis of a branching epithelium,42/2310,191/18805,0.2198952879581152,1.7900999524036174,4.1070861788254085,1.1241223514617344e-4,0.0031006182107061507,0.002548408710822232,AGT/SFRP2/NOG/MYC/SOX8/MET/ADM/PDGFA/TIMELESS/BMP2/SPRY1/HS3ST3A1/NPNT/SHH/EPHA2/MYCN/FGFR2/SOCS3/NRP1/LAMA5/SMO/PAX8/FGF1/VDR/CITED1/SPRY2/GBX2/TMEM59L/TACSTD2/TNC/PKHD1/SLIT2/CSMD1/NTN4/RBM15/HOXB7/NKX2-1/GDNF/SOX10/WT1/PTCH1/IHH,42
BP,GO:0000212,meiotic spindle organization,10/2310,22/18805,0.45454545454545453,3.700314836678473,4.742400361280716,1.2183755938304167e-4,0.0033379722047398395,0.002743490770217782,AURKA/CCNB2/SKA1/ESPL1/NDC80/SKA3/MYH9/FBXO5/TUBG1/ASPM,10
BP,GO:0001894,tissue homeostasis,55/2310,272/18805,0.20220588235294118,1.6460959383753502,4.016645941403232,1.226828300760859e-4,0.0033379722047398395,0.002743490770217782,ATP1B2/PECAM1/P2RX7/SLC2A1/NOD2/SLC1A1/CD34/NDP/RPE65/SPP1/PERP/COL3A1/NT5E/CRB2/CSF1R/CXADR/TF/ADGRV1/LTBP3/ERRFI1/CRB1/GCNT2/ABCC8/SMO/SIGLEC15/NANOS1/FOSL2/PTK2B/TJP3/BARD1/ILDR2/POC1B/CYTL1/MFSD2A/RAC2/SCX/CLDN1/F11R/AKT3/ALPL/IFT80/PPARGC1B/SLC39A8/BBLN/NAGLU/CROCC/ABCC6/ESRRB/GATA2/INAVA/IL20RA/NXNL2/UBASH3B/CLDN5/IHH,55
BP,GO:0060249,anatomical structure homeostasis,55/2310,272/18805,0.20220588235294118,1.6460959383753502,4.016645941403232,1.226828300760859e-4,0.0033379722047398395,0.002743490770217782,ATP1B2/PECAM1/P2RX7/SLC2A1/NOD2/SLC1A1/CD34/NDP/RPE65/SPP1/PERP/COL3A1/NT5E/CRB2/CSF1R/CXADR/TF/ADGRV1/LTBP3/ERRFI1/CRB1/GCNT2/ABCC8/SMO/SIGLEC15/NANOS1/FOSL2/PTK2B/TJP3/BARD1/ILDR2/POC1B/CYTL1/MFSD2A/RAC2/SCX/CLDN1/F11R/AKT3/ALPL/IFT80/PPARGC1B/SLC39A8/BBLN/NAGLU/CROCC/ABCC6/ESRRB/GATA2/INAVA/IL20RA/NXNL2/UBASH3B/CLDN5/IHH,55
BP,GO:0061035,regulation of cartilage development,21/2310,73/18805,0.2876712328767123,2.3418430884184307,4.298590161208671,1.2743052981515512e-4,0.0034515305215249,0.002836824739128275,NOG/EFEMP1/WNT9A/WNT11/BMP2/FRZB/PKDCC/LTBP3/SMAD1/LOXL2/SOX6/PTHLH/CHADL/MAF/ZNF219/CCN4/SCX/BMP6/ADAMTS12/FGF18/IHH,21
